# This data file was created on Thu Jul 14 18:31:02 2016
# bare cap with tpp 121 helium
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1468544731.513852, 399.94, 323.753, 100.0, 1.9519, 1.09282
1468544736.627386, 399.926, 323.841, 1000.0, 1.61026, 0.20446
1468544739.727796, 399.92, 323.895, 10000.0, 1.49343, 0.047442
1468544766.368394, 399.92, 324.346, 100.0, 1.94932, 1.09395
1468544771.497429, 399.927, 324.431, 1000.0, 1.60951, 0.2053
1468544774.613746, 399.932, 324.483, 10000.0, 1.492939, 0.047617
1468544801.300179, 399.977, 324.92, 100.0, 1.9516, 1.11113
1468544806.413323, 399.985, 325.003, 1000.0, 1.61001, 0.20814
1468544809.52978, 399.989, 325.053, 10000.0, 1.492842, 0.048106
1468544836.16725, 400.019, 325.476, 100.0, 1.9546, 1.13107
1468544841.29645, 400.024, 325.557, 1000.0, 1.61056, 0.21077
1468544844.41244, 400.026, 325.605, 10000.0, 1.492763, 0.048530000000000004
1468544871.081773, 400.04, 326.017, 100.0, 1.9575, 1.14739
1468544876.19482, 400.04, 326.094, 1000.0, 1.611, 0.21342
1468544879.311174, 400.041, 326.142, 10000.0, 1.492472, 0.04889
1468544905.965389, 400.036, 326.54, 100.0, 1.96037, 1.16185
1468544911.09435, 400.034, 326.616, 1000.0, 1.6113, 0.215589
1468544914.210123, 400.032, 326.662, 10000.0, 1.492461, 0.049268
1468544940.880158, 400.025, 327.049, 100.0, 1.9616, 1.17868
1468544945.99388, 400.024, 327.122, 1000.0, 1.61175, 0.217924
1468544949.078295, 400.024, 327.166, 10000.0, 1.492355, 0.049653
1468544975.731806, 400.024, 327.542, 100.0, 1.9648, 1.19671
1468544980.86159, 400.024, 327.613, 1000.0, 1.612454, 0.220722
1468544983.961666, 400.024, 327.656, 10000.0, 1.49231, 0.050140000000000004
1468545010.647466, 398.817, 328.02, 100.0, 1.93, 1.088
1468545015.760441, 398.366, 328.088, 1000.0, 1.58958, 0.184614
1468545018.876673, 398.09, 328.13, 10000.0, 1.482258, 0.04097
1468545045.546647, 395.754, 328.47, 100.0, 1.818, 0.7409
1468545050.644092, 395.314, 328.532, 1000.0, 1.55277, 0.130345
1468545053.759684, 395.048, 328.568, 10000.0, 1.470093, 0.030461
1468545080.445615, 392.812, 328.869, 100.0, 1.733, 0.5083
1468545085.558857, 392.388, 328.923, 1000.0, 1.524764, 0.093577
1468545088.674917, 392.134, 328.956, 10000.0, 1.46076, 0.023074
1468545115.34549, 390.013, 329.216, 100.0, 1.668, 0.3548
1468545120.442755, 389.614, 329.262, 1000.0, 1.50377, 0.068459
1468545123.526859, 389.377, 329.29, 10000.0, 1.453631, 0.017838
1468545150.196629, 387.359, 329.513, 100.0, 1.6179, 0.2535
1468545155.310403, 386.98, 329.553, 1000.0, 1.487916, 0.051251
1468545158.426428, 386.751, 329.576, 10000.0, 1.448097, 0.014073
1468545185.111638, 384.833, 329.766, 100.0, 1.5792, 0.1849
1468545190.241019, 384.472, 329.8, 1000.0, 1.475846, 0.039165
1468545193.357155, 384.255, 329.82, 10000.0, 1.4438, 0.01128
1468545220.026709, 382.431, 329.978, 100.0, 1.5494, 0.138
1468545225.156482, 382.092, 330.005, 1000.0, 1.46665, 0.030531
1468545228.272223, 381.881, 330.022, 10000.0, 1.440383, 0.009218
1468545254.941928, 380.149, 330.152, 100.0, 1.5265, 0.1051
1468545260.05602, 379.821, 330.174, 1000.0, 1.45943, 0.024239999999999998
1468545263.172287, 379.623, 330.188, 10000.0, 1.437669, 0.007685
1468545289.843355, 377.96, 330.291, 100.0, 1.50882, 0.08184999999999999
1468545294.956988, 377.647, 330.309, 1000.0, 1.45376, 0.019686
1468545298.073448, 377.458, 330.312, 10000.0, 1.4354412, 0.0065075
1468545324.713386, 375.86, 328.434, 100.0, 1.49492, 0.06491
1468545329.827233, 375.553, 327.724, 1000.0, 1.449277, 0.016232
1468545332.911502, 375.37, 327.269, 10000.0, 1.433669, 0.0055720000000000006
1468545359.551729, 373.767, 322.78, 100.0, 1.48383, 0.05212
1468545364.665316, 373.454, 321.862, 1000.0, 1.44559, 0.01343
1468545367.766354, 373.263, 321.295, 10000.0, 1.432167, 0.004812
1468545394.437996, 371.602, 316.485, 100.0, 1.47445, 0.04194
1468545399.535807, 371.276, 315.593, 1000.0, 1.44241, 0.01119
1468545402.652278, 371.077, 315.027, 10000.0, 1.4308091, 0.004178899999999999
1468545429.308832, 369.353, 310.301, 100.0, 1.46643, 0.03369
1468545434.406437, 369.016, 309.418, 1000.0, 1.43959, 0.00934
1468545437.490929, 368.814, 308.899, 10000.0, 1.429608, 0.0036309999999999997
1468545464.146874, 367.033, 304.779, 100.0, 1.45969, 0.02711
1468545469.260672, 366.691, 304.037, 1000.0, 1.437246, 0.007851
1468545472.345262, 366.481, 303.612, 10000.0, 1.428607, 0.003166
1468545499.016695, 364.666, 300.271, 100.0, 1.45407, 0.02191
1468545504.114458, 364.318, 299.719, 1000.0, 1.43518, 0.006592
1468545507.246665, 364.104, 299.387, 10000.0, 1.427707, 0.002774
1468545533.869265, 362.275, 296.873, 100.0, 1.44941, 0.017814
1468545538.982586, 361.922, 296.493, 1000.0, 1.433514, 0.0055910000000000005
1468545542.082968, 361.706, 296.283, 10000.0, 1.4269573, 0.0024655000000000002
1468545568.737816, 359.851, 294.943, 100.0, 1.44542, 0.014438000000000001
1468545573.851248, 359.485, 294.751, 1000.0, 1.43214, 0.00478
1468545576.967586, 359.26, 294.646, 10000.0, 1.426322, 0.002191
1468545603.605563, 357.415, 293.854, 100.0, 1.442404, 0.012007
1468545608.719365, 357.074, 293.683, 1000.0, 1.43087, 0.004070000000000001
1468545611.835897, 356.868, 293.571, 10000.0, 1.425754, 0.001978
1468545638.473988, 355.132, 292.809, 100.0, 1.439646, 0.010029999999999999
1468545643.587698, 354.804, 292.719, 1000.0, 1.429937, 0.003606
1468545646.68842, 354.608, 292.67, 10000.0, 1.425322, 0.0017800000000000001
1468545673.342391, 352.936, 292.523, 100.0, 1.43776, 0.00851
1468545678.439742, 352.625, 292.528, 1000.0, 1.429096, 0.0031824
1468545681.54023, 352.435, 292.534, 10000.0, 1.424944, 0.001638
1468545708.209995, 350.835, 292.481, 100.0, 1.436113, 0.007346
1468545713.32316, 350.536, 292.442, 1000.0, 1.428423, 0.0028380000000000002
1468545716.43925, 350.354, 292.417, 10000.0, 1.424608, 0.0015149999999999999
1468545743.094127, 348.818, 292.273, 100.0, 1.43473, 0.00645
1468545748.207586, 348.528, 292.209, 1000.0, 1.4278532, 0.0025800000000000003
1468545751.323726, 348.353, 292.179, 10000.0, 1.424359, 0.0014190000000000001
1468545777.993853, 346.874, 291.355, 100.0, 1.4334, 0.00552
1468545783.091169, 346.592, 291.1, 1000.0, 1.42734, 0.002326
1468545786.20734, 346.421, 290.947, 10000.0, 1.424145, 0.001305
1468545812.846641, 344.975, 289.826, 100.0, 1.432536, 0.004942
1468545817.960411, 344.698, 289.623, 1000.0, 1.42694, 0.002109
1468545821.076489, 344.529, 289.483, 10000.0, 1.42393, 0.0012381
1468545847.714285, 343.1, 288.577, 100.0, 1.43159, 0.00436
1468545852.84371, 342.832, 288.498, 1000.0, 1.426565, 0.001984
1468545855.959757, 342.664, 288.446, 10000.0, 1.423723, 0.001173
1468545882.629945, 341.286, 288.007, 100.0, 1.43084, 0.0039700000000000004
1468545887.743499, 341.026, 287.946, 1000.0, 1.426238, 0.001835
1468545890.859532, 340.867, 287.913, 10000.0, 1.423574, 0.001098
1468545917.513503, 339.524, 287.28, 100.0, 1.430269, 0.003582
1468545922.627049, 339.271, 286.847, 1000.0, 1.425942, 0.001709
1468545925.711549, 339.12, 286.555, 10000.0, 1.423477, 0.001056
1468545952.367211, 337.806, 285.118, 100.0, 1.429712, 0.003211
1468545957.480602, 337.556, 284.767, 1000.0, 1.425713, 0.001557
1468545960.580655, 337.404, 284.464, 10000.0, 1.423338, 0.0010069999999999999
1468545987.234788, 336.11, 282.629, 100.0, 1.429223, 0.0029620000000000002
1468545992.364382, 335.862, 282.241, 1000.0, 1.42554, 0.00146
1468545995.480405, 335.711, 282.044, 10000.0, 1.423242, 0.000979
1468546022.13508, 334.426, 280.605, 100.0, 1.428738, 0.0027040000000000002
1468546027.248897, 334.18, 280.008, 1000.0, 1.42528, 0.001403
1468546030.364975, 334.031, 279.656, 10000.0, 1.423121, 0.000927
1468546057.019519, 332.751, 277.782, 100.0, 1.428438, 0.002491
1468546062.132644, 332.505, 277.442, 1000.0, 1.42513, 0.0013000000000000002
1468546065.248836, 332.356, 277.191, 10000.0, 1.4230428, 0.0008966
1468546091.888707, 331.085, 275.334, 100.0, 1.427992, 0.00227
1468546097.001877, 330.841, 274.645, 1000.0, 1.42497, 0.00127
1468546100.102176, 330.696, 274.271, 10000.0, 1.422999, 0.0008799999999999999
1468546126.757102, 329.427, 270.937, 100.0, 1.42769, 0.002095
1468546131.87036, 329.181, 270.321, 1000.0, 1.424811, 0.001186
1468546134.95451, 329.034, 270.015, 10000.0, 1.422935, 0.0008236
1468546161.626687, 327.752, 267.539, 100.0, 1.42738, 0.001962
1468546166.756056, 327.506, 266.753, 1000.0, 1.424711, 0.001113
1468546169.872027, 327.356, 266.315, 10000.0, 1.4229086, 0.0008137
1468546196.544691, 326.064, 263.893, 100.0, 1.427138, 0.0018000000000000002
1468546201.657913, 325.819, 263.52, 1000.0, 1.424604, 0.00108
1468546204.77426, 325.668, 263.286, 10000.0, 1.422847, 0.0007842
1468546231.429897, 324.369, 260.466, 100.0, 1.426848, 0.001676
1468546236.543191, 324.118, 260.065, 1000.0, 1.424491, 0.0010220000000000001
1468546239.627097, 323.968, 259.815, 10000.0, 1.422805, 0.000763
1468546266.298498, 322.661, 257.329, 100.0, 1.42663, 0.0015680000000000002
1468546271.428063, 322.409, 256.932, 1000.0, 1.424416, 0.000963
1468546274.544477, 322.256, 256.684, 10000.0, 1.422806, 0.00074
1468546301.200547, 320.949, 254.311, 100.0, 1.426446, 0.001464
1468546306.298107, 320.697, 253.915, 1000.0, 1.424325, 0.0009329999999999999
1468546309.414442, 320.542, 253.691, 10000.0, 1.422744, 0.000718
1468546336.101249, 319.228, 251.304, 100.0, 1.426262, 0.0013779999999999999
1468546341.214747, 318.973, 250.885, 1000.0, 1.424251, 0.0009019999999999999
1468546344.330511, 318.818, 250.657, 10000.0, 1.422727, 0.00071
1468546371.016551, 317.495, 248.448, 100.0, 1.426063, 0.001299
1468546376.130323, 317.243, 247.935, 1000.0, 1.424151, 0.000869
1468546379.245688, 317.088, 247.689, 10000.0, 1.422709, 0.0006789999999999999
1468546405.901563, 315.761, 244.618, 100.0, 1.425947, 0.001226
1468546411.016027, 315.503, 243.126, 1000.0, 1.424102, 0.0008399999999999999
1468546414.131955, 315.345, 242.143, 10000.0, 1.422677, 0.0006724999999999999
1468546440.772051, 313.935, 233.963, 100.0, 1.425813, 0.001159
1468546445.8861, 313.653, 232.568, 1000.0, 1.42412, 0.000793
1468546448.986433, 313.484, 231.751, 10000.0, 1.422684, 0.00065
1468546475.64233, 311.968, 225.441, 100.0, 1.42565, 0.001069
1468546480.724402, 311.673, 224.344, 1000.0, 1.424, 0.00075
1468546483.825093, 311.49, 223.684, 10000.0, 1.422671, 0.0006349999999999999
1468546510.465255, 309.9, 218.457, 100.0, 1.425581, 0.000988
1468546515.595179, 309.592, 217.525, 1000.0, 1.424026, 0.0007109999999999999
1468546518.71166, 309.399, 216.971, 10000.0, 1.42268, 0.000616
1468546545.383917, 307.753, 212.544, 100.0, 1.425477, 0.000975
1468546550.497793, 307.436, 211.742, 1000.0, 1.42389, 0.00075
1468546553.614393, 307.241, 211.262, 10000.0, 1.422664, 0.000602
1468546580.270084, 305.559, 207.407, 100.0, 1.42537, 0.0009339999999999999
1468546585.383823, 305.233, 206.707, 1000.0, 1.423902, 0.0007059999999999999
1468546588.500093, 305.035, 206.288, 10000.0, 1.422685, 0.000609
1468546615.140165, 303.322, 202.284, 100.0, 1.425223, 0.0008629999999999999
1468546620.254127, 302.989, 201.456, 1000.0, 1.423877, 0.000683
1468546623.370366, 302.787, 200.965, 10000.0, 1.422672, 0.0005909999999999999
1468546650.010236, 301.039, 197.15, 100.0, 1.425188, 0.0008091
1468546655.140119, 300.703, 196.463, 1000.0, 1.423837, 0.0006399999999999999
1468546658.256651, 300.493, 196.051, 10000.0, 1.42271, 0.000571
1468546684.896055, 298.719, 192.787, 100.0, 1.425111, 0.000789
