# This data file was created on Thu Mar  9 10:03:05 2017
# capacitor 2-19; sample GBA120; helium cool down after nitrogen to check DC Bias experiment
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO
1489082339.064337, 169.771, 81.7, 1000.0, 1.771267, 0.000135, 15.0
1489082386.591289, 166.531, 76.976, 100.0, 1.771686, 0.000116, 1.5
1489082397.001267, 165.808, 76.829, 10000.0, 1.771195, 0.000158, 15.0
1489082409.426677, 164.949, 76.734, 1000.0, 1.771582, 0.000134, 15.0
1489082456.973553, 161.725, 76.61, 100.0, 1.772009, 0.000107, 1.5
1489082467.388955, 161.037, 76.608, 10000.0, 1.7715164, 0.0001552, 15.0
1489082479.826699, 160.225, 76.604, 1000.0, 1.7718986, 0.0001353, 15.0
1489082527.347688, 157.163, 76.544, 100.0, 1.77228, 0.000158, 1.5
1489082537.78681, 156.506, 76.531, 10000.0, 1.7718077, 0.0001561, 15.0
1489082550.222547, 155.733, 76.538, 1000.0, 1.772202, 0.000135, 15.0
1489082597.743748, 152.846, 76.473, 100.0, 1.772614, 0.000115, 1.5
1489082608.164936, 152.226, 76.459, 10000.0, 1.7721077, 0.0001612, 15.0
1489082620.5634, 151.5, 76.477, 1000.0, 1.772493, 0.000137, 15.0
1489082668.102349, 148.767, 76.441, 100.0, 1.772929, 0.00014, 1.5
1489082678.501752, 148.179, 76.436, 10000.0, 1.772393, 0.0001642, 15.0
1489082690.902623, 147.485, 76.447, 1000.0, 1.77278, 0.0001355, 15.0
1489082738.417958, 144.888, 76.402, 100.0, 1.773103, 7.3e-05, 1.5
1489082748.817858, 144.329, 76.381, 10000.0, 1.7726436, 0.00016954, 15.0
1489082761.218196, 143.668, 76.398, 1000.0, 1.7730444, 0.0001365, 15.0
1489082808.734104, 141.201, 76.353, 100.0, 1.773468, 6.7e-05, 1.5
1489082819.158201, 140.672, 76.346, 10000.0, 1.77289, 0.0001804, 15.0
1489082831.571457, 140.045, 76.348, 1000.0, 1.7733, 0.00014, 15.0
1489082879.110932, 137.693, 76.334, 100.0, 1.773729, 0.000115, 1.5
1489082889.523911, 137.187, 76.323, 10000.0, 1.773111, 0.0001872, 15.0
1489082901.940669, 136.592, 76.314, 1000.0, 1.773531, 0.0001426, 15.0
1489082949.45621, 134.362, 76.314, 100.0, 1.77393, 7.7e-05, 1.5
1489082959.872168, 133.88, 76.293, 10000.0, 1.773304, 0.0001952, 15.0
1489082972.300425, 133.313, 76.302, 1000.0, 1.773743, 0.000147, 15.0
1489083019.828466, 131.191, 76.278, 100.0, 1.77416, 0.000105, 1.5
1489083030.241227, 130.737, 76.264, 10000.0, 1.773465, 0.000199, 15.0
1489083042.67952, 130.201, 76.271, 1000.0, 1.773941, 0.0001561, 15.0
1489083090.221163, 128.18, 76.256, 100.0, 1.774464, 6e-05, 1.5
1489083100.658214, 127.745, 76.251, 10000.0, 1.7736952, 0.0002023, 15.0
1489083113.090707, 127.232, 76.243, 1000.0, 1.774189, 0.000166, 15.0
1489083160.914353, 125.312, 76.214, 100.0, 1.77458, 0.000192, 1.5
1489083171.486094, 124.895, 76.225, 10000.0, 1.7738201, 0.0002013, 15.0
1489083184.057216, 124.402, 76.218, 1000.0, 1.774339, 0.000176, 15.0
1489083231.626057, 122.578, 76.21, 100.0, 1.77476, 0.000186, 1.5
1489083242.05251, 122.189, 76.203, 10000.0, 1.773944, 0.0002006, 15.0
1489083254.488061, 121.727, 76.201, 1000.0, 1.774468, 0.000186, 15.0
1489083302.027371, 120.007, 76.199, 100.0, 1.774848, 0.000151, 1.5
1489083312.453759, 119.637, 76.183, 10000.0, 1.774039, 0.0002018, 15.0
1489083324.880482, 119.198, 76.189, 1000.0, 1.774573, 0.0002, 15.0
1489083372.409903, 117.561, 76.181, 100.0, 1.775068, 0.000157, 1.5
1489083382.828515, 117.211, 76.181, 10000.0, 1.77411, 0.0001944, 15.0
1489083395.255553, 116.796, 76.177, 1000.0, 1.7746502, 0.0002019, 15.0
1489083442.794251, 115.249, 76.167, 100.0, 1.775054, 0.000166, 1.5
1489083453.211885, 114.917, 76.165, 10000.0, 1.774197, 0.000192, 15.0
1489083465.640707, 114.522, 76.171, 1000.0, 1.7747139, 0.0002049, 15.0
1489083513.305267, 113.044, 76.157, 100.0, 1.77522, 0.000169, 1.5
1489083523.862475, 112.724, 76.147, 10000.0, 1.774261, 0.0001894, 15.0
1489083536.425554, 112.347, 76.151, 1000.0, 1.774754, 0.000212, 15.0
1489083584.250833, 110.948, 76.127, 100.0, 1.77536, 0.00021, 1.5
1489083594.810756, 110.647, 76.139, 10000.0, 1.77432, 0.000186, 15.0
1489083607.3441, 110.292, 76.151, 1000.0, 1.774783, 0.000209, 15.0
1489083655.16413, 108.965, 76.135, 100.0, 1.775322, 0.000187, 1.5
1489083665.707967, 108.678, 76.128, 10000.0, 1.774359, 0.0001871, 15.0
1489083678.249084, 108.341, 76.133, 1000.0, 1.774797, 0.000204, 15.0
1489083726.066953, 107.091, 76.097, 100.0, 1.775363, 0.000225, 1.5
1489083736.615789, 106.821, 76.122, 10000.0, 1.774391, 0.0001888, 15.0
1489083749.168177, 106.504, 76.115, 1000.0, 1.7748083, 0.0001977, 15.0
1489083797.01729, 105.326, 76.099, 100.0, 1.7753, 0.00023, 1.5
1489083807.555984, 105.073, 76.099, 10000.0, 1.7744, 0.000193, 15.0
1489083820.117423, 104.772, 76.083, 1000.0, 1.7748076, 0.0001917, 15.0
1489083867.957372, 103.654, 76.094, 100.0, 1.77526, 0.0002, 1.5
1489083878.495677, 103.414, 76.101, 10000.0, 1.774421, 0.0002018, 15.0
1489083891.051978, 103.131, 76.094, 1000.0, 1.774801, 0.0001853, 15.0
1489083938.790349, 102.081, 76.096, 100.0, 1.775441, 0.000239, 1.5
1489083949.213742, 101.857, 76.095, 10000.0, 1.774418, 0.0002119, 15.0
1489083961.623293, 101.594, 76.086, 1000.0, 1.774784, 0.000184, 15.0
1489084009.12941, 100.615, 76.085, 100.0, 1.77529, 0.00027, 1.5
1489084019.548744, 100.405, 76.095, 10000.0, 1.774404, 0.0002254, 15.0
1489084031.971569, 100.158, 76.067, 1000.0, 1.77478, 0.000169, 15.0
1489084079.528416, 99.483, 76.086, 100.0, 1.77522, 0.000238, 1.5
1489084089.944641, 99.501, 76.066, 10000.0, 1.7743951, 0.0002387, 15.0
1489084102.350196, 99.583, 76.089, 1000.0, 1.77477, 0.000173, 15.0
1489084149.860705, 99.959, 76.067, 100.0, 1.775282, 0.000174, 1.5
1489084160.282056, 100.002, 76.067, 10000.0, 1.774419, 0.0002322, 15.0
1489084172.713868, 100.032, 76.052, 1000.0, 1.774787, 0.000175, 15.0
1489084220.232085, 100.031, 76.064, 100.0, 1.77516, 0.000247, 1.5
1489084230.640424, 100.021, 76.065, 10000.0, 1.774418, 0.0002344, 15.0
1489084243.062242, 100.011, 76.052, 1000.0, 1.7747976, 0.0001694, 15.0
1489084290.599056, 99.991, 76.054, 100.0, 1.7753, 0.000243, 1.5
1489084301.016048, 99.99, 76.065, 10000.0, 1.7743818, 0.0002328, 15.0
1489084313.423578, 99.991, 76.048, 1000.0, 1.774765, 0.000174, 15.0
1489084360.947212, 99.996, 76.04, 100.0, 1.775141, 0.000137, 1.5
1489084371.363569, 99.997, 76.056, 10000.0, 1.7744012, 0.000232, 15.0
1489084383.763278, 99.997, 76.047, 1000.0, 1.774786, 0.000172, 15.0
1489084431.29771, 99.997, 76.053, 100.0, 1.77519, 0.00016, 1.5
1489084441.731723, 99.997, 76.047, 10000.0, 1.774413, 0.0002333, 15.0
1489084454.145048, 99.997, 76.048, 1000.0, 1.774788, 0.000169, 15.0
