# This data file was created on Thu Mar  9 11:34:27 2017
# capacitor 2-19; sample GBA120; helium cool down after nitrogen to check DC Bias experiment... Frequencies: 100Hz, 1000Hz, 10000Hz
Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz]
1489082527.347688, 157.16300000000001, 76.543999999999997, 1.7722800000000001, 0.00015799999999999999, 1.5, 100, 1489082479.826699, 160.22499999999999, 76.603999999999999, 1.7718986000000001, 0.00013530000000000001, 15.0, 1000, 1489082467.3889551, 161.03700000000001, 76.608000000000004, 1.7715164000000001, 0.0001552, 15.0, 10000
1489082597.7437479, 152.846, 76.472999999999999, 1.7726139999999999, 0.000115, 1.5, 100, 1489082550.2225471, 155.733, 76.537999999999997, 1.7722020000000001, 0.000135, 15.0, 1000, 1489082537.7868099, 156.506, 76.531000000000006, 1.7718077000000001, 0.0001561, 15.0, 10000
1489082668.102349, 148.767, 76.441000000000003, 1.772929, 0.00013999999999999999, 1.5, 100, 1489082620.5634, 151.5, 76.477000000000004, 1.7724930000000001, 0.000137, 15.0, 1000, 1489082608.1649361, 152.226, 76.459000000000003, 1.7721077000000001, 0.00016119999999999999, 15.0, 10000
1489082738.417958, 144.88800000000001, 76.402000000000001, 1.7731030000000001, 7.2999999999999999e-05, 1.5, 100, 1489082690.9026229, 147.48500000000001, 76.447000000000003, 1.77278, 0.00013549999999999999, 15.0, 1000, 1489082678.5017519, 148.179, 76.436000000000007, 1.7723930000000001, 0.00016420000000000001, 15.0, 10000
1489082808.7341039, 141.20099999999999, 76.352999999999994, 1.773468, 6.7000000000000002e-05, 1.5, 100, 1489082761.2181959, 143.66800000000001, 76.397999999999996, 1.7730444000000001, 0.00013650000000000001, 15.0, 1000, 1489082748.817858, 144.32900000000001, 76.381, 1.7726436000000001, 0.00016954000000000001, 15.0, 10000
1489082879.1109321, 137.69300000000001, 76.334000000000003, 1.7737289999999999, 0.000115, 1.5, 100, 1489082831.5714569, 140.04499999999999, 76.347999999999999, 1.7733000000000001, 0.00013999999999999999, 15.0, 1000, 1489082819.158201, 140.672, 76.346000000000004, 1.7728900000000001, 0.00018039999999999999, 15.0, 10000
1489082949.4562099, 134.36199999999999, 76.313999999999993, 1.77393, 7.7000000000000001e-05, 1.5, 100, 1489082901.9406691, 136.59200000000001, 76.313999999999993, 1.773531, 0.0001426, 15.0, 1000, 1489082889.523911, 137.18700000000001, 76.322999999999993, 1.7731110000000001, 0.0001872, 15.0, 10000
1489083019.8284659, 131.191, 76.278000000000006, 1.77416, 0.000105, 1.5, 100, 1489082972.3004251, 133.31299999999999, 76.302000000000007, 1.7737430000000001, 0.000147, 15.0, 1000, 1489082959.8721681, 133.88, 76.293000000000006, 1.773304, 0.0001952, 15.0, 10000
1489083090.221163, 128.18000000000001, 76.256, 1.774464, 6.0000000000000002e-05, 1.5, 100, 1489083042.6795199, 130.20099999999999, 76.271000000000001, 1.773941, 0.0001561, 15.0, 1000, 1489083030.2412269, 130.73699999999999, 76.263999999999996, 1.7734650000000001, 0.00019900000000000001, 15.0, 10000
1489083160.9143529, 125.312, 76.213999999999999, 1.77458, 0.000192, 1.5, 100, 1489083113.0907071, 127.232, 76.242999999999995, 1.774189, 0.000166, 15.0, 1000, 1489083100.6582141, 127.745, 76.251000000000005, 1.7736951999999999, 0.00020230000000000001, 15.0, 10000
1489083231.6260569, 122.578, 76.209999999999994, 1.7747599999999999, 0.00018599999999999999, 1.5, 100, 1489083184.0572159, 124.402, 76.218000000000004, 1.7743390000000001, 0.000176, 15.0, 1000, 1489083171.486094, 124.895, 76.224999999999994, 1.7738201, 0.00020129999999999999, 15.0, 10000
1489083302.0273709, 120.00700000000001, 76.198999999999998, 1.774848, 0.00015100000000000001, 1.5, 100, 1489083254.488061, 121.727, 76.200999999999993, 1.7744679999999999, 0.00018599999999999999, 15.0, 1000, 1489083242.05251, 122.18899999999999, 76.203000000000003, 1.773944, 0.0002006, 15.0, 10000
