# This data file was created on Thu Mar  9 19:36:20 2017
# capacitor 2-19; sample GBA120; helium cool down after nitrogen, and after poling DC bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to OFF
1489116511.087747, 34.079, 4.6847, 10000.0, 1.7632189, 0.0007922, 15.0
1489116523.634333, 33.668, 4.6735, 1000.0, 1.76486, 0.00145, 15.0
1489116571.448721, 32.146, 4.6391, 100.0, 1.76582, 0.00089, 1.5
1489116581.997719, 31.851, 4.6257, 10000.0, 1.762507, 0.00068, 15.0
1489116594.541958, 31.461, 4.6172, 1000.0, 1.763858, 0.001282, 15.0
1489116642.367224, 29.92, 4.5979, 100.0, 1.76468, 0.00069, 1.5
1489116652.910895, 29.584, 4.5915, 10000.0, 1.76188, 0.0005879, 15.0
1489116665.460818, 29.173, 4.5923, 1000.0, 1.763002, 0.001103, 15.0
1489116713.312567, 27.628, 4.5756, 100.0, 1.763494, 0.0006, 1.5
1489116723.867029, 27.277, 4.5725, 10000.0, 1.7613314, 0.0005148, 15.0
1489116736.411435, 26.874, 4.5721, 1000.0, 1.762251, 0.000961, 15.0
1489116784.214658, 25.314, 4.5636, 100.0, 1.76262, 0.000482, 1.5
1489116794.769368, 24.963, 4.5623, 10000.0, 1.760897, 0.00045, 15.0
1489116807.319507, 24.775, 8.4447, 1000.0, 1.761641, 0.000834, 15.0
1489116855.091335, 25.441, 8.7049, 100.0, 1.76206, 0.000352, 1.5
1489116865.613262, 25.69, 8.7265, 10000.0, 1.760874, 0.000457, 15.0
1489116878.163779, 25.984, 8.8076, 1000.0, 1.761756, 0.00088, 15.0
1489116926.004352, 27.322, 8.8735, 100.0, 1.76257, 0.00045, 1.5
1489116936.42834, 27.619, 8.9148, 10000.0, 1.761087, 0.000503, 15.0
1489116948.860967, 27.972, 8.9339, 1000.0, 1.762147, 0.0009699, 15.0
1489116996.389614, 29.425, 9.063, 100.0, 1.763208, 0.000569, 1.5
1489117006.802757, 29.742, 9.1386, 10000.0, 1.761478, 0.0005599, 15.0
1489117019.232068, 30.133, 9.1834, 1000.0, 1.762713, 0.0010935, 15.0
1489117066.758858, 31.754, 9.3974, 100.0, 1.764139, 0.00062, 1.5
1489117077.179685, 32.149, 9.4517, 10000.0, 1.761963, 0.0006498, 15.0
1489117089.601553, 32.576, 9.4625, 1000.0, 1.763477, 0.001222, 15.0
1489117137.133368, 34.175, 9.6599, 100.0, 1.765229, 0.00078, 1.5
1489117147.563432, 34.526, 9.7051, 10000.0, 1.762572, 0.0007498, 15.0
1489117159.973575, 34.943, 9.7858, 1000.0, 1.764378, 0.0014518, 15.0
1489117207.502435, 36.545, 9.9776, 100.0, 1.766608, 0.000878, 1.5
1489117217.928735, 36.888, 10.054, 10000.0, 1.763311, 0.0008667, 15.0
1489117230.356198, 37.289, 10.047, 1000.0, 1.765466, 0.001644, 15.0
1489117277.876533, 38.883, 10.269, 100.0, 1.76802, 0.000932, 1.5
1489117288.282529, 39.238, 10.264, 10000.0, 1.7641704, 0.0009995, 15.0
1489117300.702226, 39.66, 10.352, 1000.0, 1.76671, 0.00177, 15.0
1489117348.245651, 41.263, 10.562, 100.0, 1.76973, 0.001096, 1.5
1489117358.672651, 41.614, 10.574, 10000.0, 1.765198, 0.001151, 15.0
1489117371.083608, 42.033, 10.683, 1000.0, 1.768156, 0.002011, 15.0
1489117418.631204, 43.634, 10.866, 100.0, 1.77148, 0.001118, 1.5
1489117429.068714, 43.983, 10.886, 10000.0, 1.766429, 0.001306, 15.0
1489117441.490539, 44.399, 10.837, 1000.0, 1.769735, 0.002202, 15.0
1489117489.299422, 46.006, 11.012, 100.0, 1.77329, 0.001252, 1.5
1489117499.84046, 46.357, 11.065, 10000.0, 1.767797, 0.0014628, 15.0
1489117512.392946, 46.778, 11.14, 1000.0, 1.771497, 0.00236, 15.0
1489117560.244671, 48.455, 11.298, 100.0, 1.77526, 0.001369, 1.5
1489117570.78322, 48.824, 11.353, 10000.0, 1.7694709, 0.0016179, 15.0
1489117583.343284, 49.262, 11.431, 1000.0, 1.773442, 0.002557, 15.0
1489117630.907543, 50.881, 11.54, 100.0, 1.777624, 0.001646, 1.5
1489117641.328114, 51.232, 11.627, 10000.0, 1.7712153, 0.0017466, 15.0
1489117653.758829, 51.654, 11.613, 1000.0, 1.775378, 0.002771, 15.0
1489117701.322236, 53.242, 11.777, 100.0, 1.7803, 0.002011, 1.5
1489117711.745834, 53.591, 11.837, 10000.0, 1.7730172, 0.0018592, 15.0
1489117724.177713, 54.008, 11.856, 1000.0, 1.777443, 0.003035, 15.0
1489117771.718137, 55.619, 12.379, 100.0, 1.783279, 0.002573, 1.5
1489117782.143128, 55.966, 12.373, 10000.0, 1.774928, 0.001968, 15.0
1489117794.573997, 56.381, 12.494, 1000.0, 1.779676, 0.003396, 15.0
1489117842.122369, 57.963, 12.655, 100.0, 1.78703, 0.003098, 1.5
1489117852.547791, 58.306, 12.633, 10000.0, 1.776805, 0.0021, 15.0
1489117864.961707, 58.718, 12.626, 1000.0, 1.782182, 0.0038575, 15.0
1489117912.463851, 60.304, 12.825, 100.0, 1.791247, 0.003526, 1.5
1489117922.880114, 60.654, 12.841, 10000.0, 1.7788567, 0.0022869, 15.0
1489117935.307324, 61.073, 12.936, 1000.0, 1.785121, 0.004434, 15.0
1489117982.843719, 62.666, 13.028, 100.0, 1.79584, 0.003635, 1.5
1489117993.27042, 63.014, 13.094, 10000.0, 1.780967, 0.0025491, 15.0
1489118005.702967, 63.431, 13.136, 1000.0, 1.788473, 0.005046, 15.0
1489118053.218243, 65.051, 13.378, 100.0, 1.80007, 0.003344, 1.5
1489118063.647722, 65.402, 13.416, 10000.0, 1.783311, 0.002896, 15.0
1489118076.082863, 65.82, 13.688, 1000.0, 1.792276, 0.005525, 15.0
1489118123.624823, 67.425, 14.283, 100.0, 1.803739, 0.002726, 1.5
1489118134.046176, 67.778, 14.368, 10000.0, 1.7859241, 0.0033168, 15.0
1489118146.4839, 68.197, 14.598, 1000.0, 1.79635, 0.005707, 15.0
1489118194.034802, 69.798, 15.356, 100.0, 1.80609, 0.001932, 1.5
1489118204.438883, 70.146, 15.457, 10000.0, 1.7888513, 0.0037507, 15.0
1489118216.868048, 70.558, 15.714, 1000.0, 1.800255, 0.005662, 15.0
1489118264.39517, 72.151, 16.576, 100.0, 1.807652, 0.001254, 1.5
1489118274.818923, 72.499, 16.827, 10000.0, 1.792092, 0.004126, 15.0
1489118287.254582, 72.918, 17.101, 1000.0, 1.803659, 0.005277, 15.0
1489118334.799963, 74.506, 17.859, 100.0, 1.8085, 0.000784, 1.5
1489118345.222854, 74.854, 18.065, 10000.0, 1.7955725, 0.0043549, 15.0
1489118357.65133, 75.265, 18.263, 1000.0, 1.806272, 0.004721, 15.0
1489118405.197802, 76.847, 19.066, 100.0, 1.809131, 0.000564, 1.5
1489118415.645342, 77.193, 19.314, 10000.0, 1.799061, 0.0043371, 15.0
1489118428.083202, 77.608, 19.444, 1000.0, 1.808031, 0.0041272, 15.0
1489118475.614393, 79.193, 20.172, 100.0, 1.809678, 0.000383, 1.5
1489118486.038759, 79.539, 20.432, 10000.0, 1.8023789, 0.0040639, 15.0
1489118498.458075, 79.955, 20.538, 1000.0, 1.8092, 0.003703, 15.0
1489118545.992287, 81.549, 21.288, 100.0, 1.810112, 0.000351, 1.5
1489118556.426697, 81.895, 21.371, 10000.0, 1.80521, 0.003565, 15.0
1489118568.843087, 82.307, 21.557, 1000.0, 1.809929, 0.003461, 15.0
1489118616.360793, 83.887, 22.17, 100.0, 1.81061, 0.000375, 1.5
1489118626.769165, 84.232, 22.234, 10000.0, 1.807346, 0.0029663, 15.0
1489118639.207122, 84.644, 22.404, 1000.0, 1.810516, 0.003344, 15.0
1489118686.754579, 86.224, 22.978, 100.0, 1.81097, 0.000298, 1.5
1489118697.181072, 86.572, 23.066, 10000.0, 1.808886, 0.002366, 15.0
1489118709.597495, 86.986, 23.212, 1000.0, 1.810911, 0.003355, 15.0
1489118757.139729, 88.565, 23.699, 100.0, 1.811365, 0.000329, 1.5
1489118767.545104, 88.912, 23.829, 10000.0, 1.809845, 0.0018659, 15.0
1489118779.977341, 89.326, 23.909, 1000.0, 1.811227, 0.003368, 15.0
1489118827.540669, 90.901, 24.4, 100.0, 1.81167, 0.000337, 1.5
1489118837.956636, 91.25, 24.49, 10000.0, 1.810518, 0.001496, 15.0
1489118850.391743, 91.664, 24.57, 1000.0, 1.81154, 0.003513, 15.0
1489118897.927545, 93.246, 25.003, 100.0, 1.811912, 0.000328, 1.5
1489118908.347166, 93.591, 25.077, 10000.0, 1.810911, 0.0012468, 15.0
1489118920.764456, 94.005, 25.183, 1000.0, 1.811741, 0.00362, 15.0
1489118968.300557, 95.581, 25.578, 100.0, 1.81206, 0.000403, 1.5
1489118978.716453, 95.928, 25.671, 10000.0, 1.811202, 0.0010822, 15.0
1489118991.143871, 96.343, 25.731, 1000.0, 1.811921, 0.003758, 15.0
1489119038.680678, 97.925, 26.121, 100.0, 1.812255, 0.000386, 1.5
1489119049.11909, 98.272, 26.194, 10000.0, 1.8113734, 0.0009736, 15.0
1489119061.540412, 98.685, 26.294, 1000.0, 1.812048, 0.003929, 15.0
1489119109.071398, 100.212, 26.634, 100.0, 1.81249, 0.00048, 1.5
1489119119.499666, 100.317, 26.692, 10000.0, 1.811491, 0.000901, 15.0
1489119131.905923, 100.294, 26.775, 1000.0, 1.812141, 0.004044, 15.0
1489119179.611114, 100.024, 26.992, 100.0, 1.81255, 0.000453, 1.5
1489119190.160309, 100.005, 27.009, 10000.0, 1.811489, 0.0009022, 15.0
1489119202.625875, 99.996, 27.095, 1000.0, 1.812128, 0.004022, 15.0
