# This data file was created on Mon Aug 29 10:49:47 2016
# GBA 121 cooldown to test some stuff with dc bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1472491688.836841, 277.692, 226.635, 1000.0, 1.336771, 0.000496
1472491691.952978, 277.579, 226.528, 10000.0, 1.3358486, 0.00047039999999999994
1472491718.610226, 276.616, 225.621, 100.0, 1.33765, 0.0005549999999999999
1472491723.708531, 276.432, 225.449, 1000.0, 1.336636, 0.000493
1472491726.792761, 276.321, 225.344, 10000.0, 1.335724, 0.000444
1472491753.482414, 275.365, 224.462, 100.0, 1.337506, 0.0005459999999999999
1472491758.58046, 275.182, 224.295, 1000.0, 1.336518, 0.000474
1472491761.696849, 275.071, 224.193, 10000.0, 1.335627, 0.00045099999999999996
1472491788.370178, 274.125, 223.334, 100.0, 1.3373712, 0.0005143999999999999
1472491793.484246, 273.945, 223.171, 1000.0, 1.336398, 0.000461
1472491796.584894, 273.836, 223.074, 10000.0, 1.335527, 0.000474
1472491823.258038, 272.899, 222.237, 100.0, 1.3372467, 0.0005031
1472491828.388102, 272.72, 222.079, 1000.0, 1.336276, 0.00046249999999999997
1472491831.520365, 272.61, 221.982, 10000.0, 1.33542, 0.000452
1472491858.177903, 271.683, 221.166, 100.0, 1.337116, 0.0005136
1472491863.291948, 271.506, 221.011, 1000.0, 1.336172, 0.000477
1472491866.40819, 271.399, 220.917, 10000.0, 1.335288, 0.00045099999999999996
1472491893.049433, 270.483, 220.121, 100.0, 1.3370048, 0.0005122999999999999
1472491898.147409, 270.309, 219.969, 1000.0, 1.336054, 0.00046199999999999995
1472491901.247818, 270.203, 219.88, 10000.0, 1.335207, 0.00044789999999999994
1472491927.905492, 269.297, 219.102, 100.0, 1.33688, 0.00048239999999999996
1472491933.003645, 269.124, 218.956, 1000.0, 1.335951, 0.00045099999999999996
1472491936.119852, 269.019, 218.867, 10000.0, 1.335106, 0.000455
1472491962.777687, 268.123, 218.107, 100.0, 1.3367518, 0.00048219999999999996
1472491967.875422, 267.952, 217.964, 1000.0, 1.335853, 0.00043599999999999997
1472491970.991959, 267.848, 217.878, 10000.0, 1.3349993, 0.00043789999999999996
1472491997.66529, 266.961, 217.138, 100.0, 1.336639, 0.00048499999999999997
1472492002.779239, 266.793, 216.997, 1000.0, 1.335726, 0.000445
1472492005.864057, 266.691, 216.913, 10000.0, 1.33491, 0.0004501
1472492032.521107, 265.816, 216.192, 100.0, 1.3365204, 0.00048269999999999997
1472492037.619467, 265.649, 216.055, 1000.0, 1.335641, 0.00044679999999999996
1472492040.73574, 265.548, 215.972, 10000.0, 1.334809, 0.000434
1472492067.409327, 264.68, 215.267, 100.0, 1.33641, 0.000474
1472492072.523198, 264.515, 215.133, 1000.0, 1.33553, 0.000445
1472492075.639589, 264.414, 215.052, 10000.0, 1.334715, 0.00043099999999999996
1472492102.297183, 263.555, 214.365, 100.0, 1.336309, 0.0004565
1472492107.411337, 263.391, 214.234, 1000.0, 1.335458, 0.000434
1472492110.527706, 263.292, 214.155, 10000.0, 1.334641, 0.000425
1472492137.168929, 262.445, 213.485, 100.0, 1.336195, 0.000463
1472492142.282877, 262.282, 213.358, 1000.0, 1.335355, 0.000421
1472492145.398891, 262.184, 213.28, 10000.0, 1.334525, 0.000421
1472492172.072456, 261.347, 212.619, 100.0, 1.336098, 0.000463
