# This data file was created on Tue Aug 30 12:57:39 2016
# GBA 121 cooldown to test some stuff with dc bias 2
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1472585169.935648, 57.195, 40.421, 10000.0, 1.299237, 0.0032
1472585196.604051, 56.781, 40.854, 100.0, 1.307493, 0.00103
1472585201.713568, 56.706, 40.923, 1000.0, 1.304415, 0.0022971
1472585204.811683, 56.66, 40.963, 10000.0, 1.298722, 0.003196
1472585231.472779, 56.286, 40.858, 100.0, 1.307268, 0.001085
1472585236.569412, 56.214, 38.499, 1000.0, 1.304011, 0.002354
1472585239.668889, 56.166, 36.867, 10000.0, 1.298269, 0.0031810000000000002
1472585266.311608, 55.427, 24.981, 100.0, 1.30683, 0.00124
1472585271.423441, 55.218, 23.239, 1000.0, 1.302945, 0.002519
1472585274.538451, 55.084, 22.351, 10000.0, 1.296858, 0.003093
1472585301.214785, 53.818, 19.329, 100.0, 1.305748, 0.001574
1472585306.308162, 53.567, 19.167, 1000.0, 1.3012, 0.002697
1472585309.390358, 53.417, 19.083, 10000.0, 1.295116, 0.002924
1472585336.060876, 52.108, 18.629, 100.0, 1.304481, 0.001859
1472585341.170932, 51.854, 18.54, 1000.0, 1.299441, 0.002794
1472585344.25283, 51.701, 18.492, 10000.0, 1.293571, 0.0027069999999999998
1472585370.923526, 50.37, 18.185, 100.0, 1.303051, 0.00216
1472585376.032376, 50.118, 18.113, 1000.0, 1.297677, 0.002765
1472585379.147098, 49.965, 18.084, 10000.0, 1.292176, 0.002441
1472585405.830345, 48.862, 17.845, 100.0, 1.301537, 0.002323
1472585410.955945, 48.731, 17.806, 1000.0, 1.296104, 0.002691
1472585414.070315, 48.666, 17.791, 10000.0, 1.291129, 0.0022240000000000003
1472585440.744807, 48.517, 17.617, 100.0, 1.300685, 0.002375
1472585445.857283, 48.55, 17.859, 1000.0, 1.295589, 0.002657
1472585448.972579, 48.578, 20.559, 10000.0, 1.290838, 0.0021650000000000003
1472585475.632518, 49.136, 29.353, 100.0, 1.301197, 0.0023610000000000003
1472585480.728107, 49.25, 30.041, 1000.0, 1.296429, 0.002733
1472585483.843378, 49.317, 30.411, 10000.0, 1.291501, 0.002346
1472585510.516657, 49.796, 32.625, 100.0, 1.302069, 0.0022570000000000003
1472585515.627569, 49.867, 32.922, 1000.0, 1.297247, 0.00279
1472585518.742303, 49.907, 33.086, 10000.0, 1.292053, 0.002449
1472585545.401053, 50.158, 34.238, 100.0, 1.30258, 0.00219
1472585550.512967, 50.19, 34.411, 1000.0, 1.297686, 0.002806
1472585553.627983, 50.207, 34.511, 10000.0, 1.292369, 0.002512
1472585580.300182, 50.298, 35.212, 100.0, 1.302754, 0.0021720000000000003
1472585585.39425, 50.306, 35.319, 1000.0, 1.297888, 0.002797
1472585588.508622, 50.309, 35.381, 10000.0, 1.292473, 0.002549
1472585615.202144, 50.308, 35.838, 100.0, 1.302804, 0.00218
1472585620.314117, 50.303, 35.91, 1000.0, 1.297922, 0.0027879999999999997
1472585623.429217, 50.299, 35.955, 10000.0, 1.292521, 0.0025550000000000004
1472585650.067748, 50.256, 36.289, 100.0, 1.302808, 0.002141
1472585655.194879, 50.245, 36.345, 1000.0, 1.297894, 0.002791
1472585658.309503, 50.239, 36.377, 10000.0, 1.292516, 0.002557
1472585684.967014, 50.183, 36.616, 100.0, 1.302826, 0.002138
1472585690.078272, 50.172, 36.654, 1000.0, 1.297822, 0.0027770000000000004
1472585693.192514, 50.167, 36.677, 10000.0, 1.292444, 0.002539
1472585719.86876, 50.117, 36.856, 100.0, 1.302754, 0.002147
1472585724.981034, 50.107, 36.88, 1000.0, 1.297762, 0.0027919999999999998
1472585728.110881, 50.102, 36.897, 10000.0, 1.292386, 0.002538
1472585754.782692, 50.064, 37.037, 100.0, 1.302674, 0.002163
1472585759.90889, 50.058, 37.06, 1000.0, 1.29772, 0.00278
1472585763.023932, 50.054, 37.075, 10000.0, 1.292348, 0.002538
1472585789.70529, 50.031, 37.187, 100.0, 1.302645, 0.002194
1472585794.8311, 50.028, 37.206, 1000.0, 1.297699, 0.002783
1472585797.945834, 50.025, 37.217, 10000.0, 1.292305, 0.002528
1472585824.642432, 50.013, 37.288, 100.0, 1.302644, 0.002186
1472585829.770634, 50.011, 37.302, 1000.0, 1.297641, 0.002843
1472585832.886087, 50.01, 37.312, 10000.0, 1.292282, 0.0025310000000000003
1472585859.566348, 50.003, 37.384, 100.0, 1.302584, 0.002241
1472585864.694476, 50.003, 37.396, 1000.0, 1.29767, 0.0028
1472585867.808132, 50.003, 37.402, 10000.0, 1.292249, 0.002526
1472585894.480617, 50.002, 37.452, 100.0, 1.302573, 0.00218
1472585899.588932, 50.002, 37.462, 1000.0, 1.29763, 0.002791
1472585902.703317, 50.002, 37.468, 10000.0, 1.292272, 0.0025139999999999997
1472585929.38651, 50.003, 37.514, 100.0, 1.30259, 0.0021709999999999998
1472585934.512453, 50.004, 37.522, 1000.0, 1.297607, 0.002804
1472585937.626535, 50.004, 37.527, 10000.0, 1.292217, 0.002496
1472585964.287651, 50.005, 37.564, 100.0, 1.302565, 0.002175
1472585969.399978, 50.005, 37.567, 1000.0, 1.297594, 0.002787
1472585972.515381, 50.005, 37.567, 10000.0, 1.292215, 0.002527
1472585999.16827, 50.005, 37.591, 100.0, 1.302558, 0.002175
1472586004.277054, 50.005, 37.596, 1000.0, 1.297562, 0.002811
1472586007.390676, 50.006, 37.599, 10000.0, 1.2922244, 0.0025033
1472586034.061462, 50.006, 37.615, 100.0, 1.302529, 0.002177
1472586039.156986, 50.005, 37.613, 1000.0, 1.297561, 0.00281
1472586042.271656, 50.005, 37.612, 10000.0, 1.29219, 0.0025150000000000003
1472586068.954565, 50.003, 37.622, 100.0, 1.302515, 0.002205
1472586074.048473, 50.003, 37.625, 1000.0, 1.297502, 0.002811
1472586077.145865, 50.003, 37.628, 10000.0, 1.292172, 0.002516
1472586103.809225, 50.002, 37.656, 100.0, 1.302544, 0.0022
1472586108.90376, 50.003, 37.658, 1000.0, 1.297503, 0.0027879999999999997
1472586112.018505, 50.002, 37.659, 10000.0, 1.292166, 0.002507
1472586138.671288, 50.002, 37.673, 100.0, 1.302511, 0.002211
1472586143.781902, 50.002, 37.675, 1000.0, 1.297496, 0.002823
1472586146.896029, 50.001, 37.676, 10000.0, 1.29214, 0.002533
1472586173.575385, 50.001, 37.69, 100.0, 1.30241, 0.0021650000000000003
1472586178.684548, 50.001, 37.694, 1000.0, 1.297447, 0.0028
1472586181.797656, 50.002, 37.696, 10000.0, 1.292149, 0.002497
1472586208.440937, 50.001, 37.708, 100.0, 1.302435, 0.0022040000000000002
1472586213.549673, 50.001, 37.711, 1000.0, 1.297429, 0.0028020000000000002
