# This data file was created on Tue Mar  7 11:10:02 2017,,,,,,
# capacitor 2-19; sample GBA120; nitrogen cool down,,,,,,
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO,,,,,,
1488916287.235918,291.297,287.429,10000,1.759946,0.0001681,15
1488916299.663073,291.271,287.395,1000,1.760318,0.0001414,15
1488916347.199306,291.167,287.294,100,1.760616,0.000124,1.5
1488916357.621303,291.145,287.273,10000,1.759956,0.000171,15
1488916370.050644,291.118,287.242,1000,1.760318,0.0001414,15
1488916417.594293,291.013,287.013,100,1.76061,0.000126,1.5
1488916427.999113,290.989,286.967,10000,1.759949,0.0001738,15
1488916440.406508,290.96,286.922,1000,1.760319,0.000141,15
1488916487.935915,290.85,286.836,100,1.760594,0.0001159,1.5
1488916498.348533,290.826,286.76,10000,1.759948,0.000174,15
1488916510.757854,290.797,286.628,1000,1.760323,0.0001409,15
1488916558.370451,290.661,285.173,100,1.76061,0.0001187,1.5
1488916568.920448,290.619,284.492,10000,1.759949,0.0001744,15
1488916581.496478,290.56,283.461,1000,1.760323,0.0001414,15
1488916629.315464,290.191,277.804,100,1.760604,0.00012,1.5
1488916639.870558,290.072,276.424,10000,1.75996,0.0001698,15
1488916652.431284,289.91,274.491,1000,1.7603272,0.0001414,15
1488916700.234889,289.104,268.057,100,1.760621,0.0001261,1.5
1488916710.784106,288.889,266.623,10000,1.759963,0.0001687,15
1488916723.338566,288.615,264.841,1000,1.760336,0.000141,15
1488916771.153297,287.414,258.782,100,1.760625,0.000108,1.5
1488916781.712967,287.119,257.339,10000,1.759968,0.000169,15
1488916794.262402,286.754,255.491,1000,1.760347,0.000143,15
1488916842.050493,285.205,248.574,100,1.760631,0.0001278,1.5
1488916852.5834,284.835,247.537,10000,1.759984,0.0001687,15
1488916865.152427,284.382,246.347,1000,1.760358,0.0001414,15
1488916912.968726,282.598,241.944,100,1.760682,0.000114,1.5
1488916923.518052,282.191,240.635,10000,1.759998,0.0001736,15
1488916936.084087,281.696,238.901,1000,1.760374,0.000143,15
1488916983.914362,279.688,232.1,100,1.760802,0.0001221,1.5
1488916994.431044,279.223,230.662,10000,1.760146,0.00017,15
1488917006.973481,278.655,228.614,1000,1.760525,0.0001425,15
1488917054.699375,276.359,220.456,100,1.760829,0.000122,1.5
1488917065.11664,275.825,218.548,10000,1.760175,0.0001721,15
1488917077.546711,275.177,216.306,1000,1.760554,0.000143,15
1488917125.073137,272.562,207.891,100,1.760873,0.000128,1.5
1488917135.489384,271.963,206.087,10000,1.760234,0.0001715,15
1488917147.911223,271.235,203.977,1000,1.760622,0.0001448,15
1488917195.456336,268.358,196.311,100,1.760935,0.0001142,1.5
1488917205.885759,267.709,194.707,10000,1.7602907,0.0001732,15
1488917218.305968,266.923,192.819,1000,1.7606805,0.0001445,15
1488917265.84369,263.854,186.002,100,1.761014,0.000126,1.5
1488917276.28627,263.167,184.608,10000,1.760355,0.0001719,15
1488917288.707817,262.34,182.946,1000,1.760743,0.0001442,15
1488917336.22325,259.136,176.959,100,1.76107,0.0001176,1.5
1488917346.641213,258.424,175.706,10000,1.760417,0.000174,15
1488917359.060832,257.566,174.249,1000,1.7608089,0.0001434,15
1488917406.587,254.262,169,100,1.761146,0.000119,1.5
1488917417.030971,253.532,167.898,10000,1.7605161,0.0001764,15
1488917429.446321,252.66,166.611,1000,1.760905,0.000146,15
1488917476.966876,249.319,161.95,100,1.761237,0.0001204,1.5
1488917487.377709,248.694,160.973,10000,1.760577,0.000173,15
1488917499.800679,248.158,159.832,1000,1.760963,0.0001459,15
1488917547.3324,248.136,155.508,100,1.761281,0.000133,1.5
1488917557.740724,248.346,154.614,10000,1.760592,0.0001783,15
1488917570.160634,248.656,153.536,1000,1.7609701,0.0001451,15
1488917617.699847,249.641,149.598,100,1.761253,0.0001301,1.5
1488917628.120774,249.764,148.751,10000,1.7605675,0.0001772,15
1488917640.547438,249.872,147.734,1000,1.760947,0.0001465,15
1488917688.070978,250.004,143.997,100,1.761261,0.000127,1.5
1488917698.489909,249.999,143.202,10000,1.7605656,0.0001786,15
1488917710.900736,249.987,142.272,1000,1.760952,0.000148,15
1488917758.427034,249.925,138.523,100,1.761269,0.00012,1.5
1488917768.858804,249.913,137.713,10000,1.760569,0.0001749,15
1488917781.253592,249.901,136.774,1000,1.760956,0.0001476,15
1488917828.785338,249.888,133.123,100,1.761265,0.0001346,1.5
1488917839.217315,249.886,132.36,10000,1.760572,0.0001777,15
1488917851.630685,249.887,131.463,1000,1.760961,0.000148,15
1488917899.357277,249.89,127.95,100,1.761269,0.000132,1.5
1488917909.91763,249.889,127.166,10000,1.760576,0.000177,15
1488917922.493458,249.888,126.216,1000,1.760968,0.000148,15
1488917970.088696,249.896,122.523,100,1.761266,0.000129,1.5
1488917980.497609,249.894,121.717,10000,1.760595,0.0001794,15
1488917992.92438,249.893,120.764,1000,1.760976,0.000149,15
1488918040.447371,249.887,117.142,100,1.761267,0.000131,1.5
1488918050.869827,249.887,116.347,10000,1.7606018,0.0001768,15
1488918063.293772,249.889,115.411,1000,1.760985,0.000147,15
1488918110.827592,249.886,111.694,100,1.7613,0.000124,1.5
1488918121.243003,249.882,110.834,10000,1.760602,0.000176,15
1488918133.664751,249.864,109.751,1000,1.760991,0.000148,15
1488918181.187861,249.785,104.963,100,1.761294,0.000121,1.5
1488918191.590632,249.688,103.79,10000,1.7606169,0.0001792,15
1488918204.007395,249.628,102.298,1000,1.761007,0.0001494,15
1488918251.529996,249.736,95.907,100,1.761319,0.000116,1.5
1488918261.955822,249.785,94.386,10000,1.760624,0.0001777,15
1488918274.395588,249.829,92.485,1000,1.761011,0.0001472,15
1488918321.902525,249.548,84.829,100,1.761313,0.00013,1.5
1488918332.302608,248.85,83.034,10000,1.7606393,0.0001786,15
1488918344.704129,247.23,80.876,1000,1.7610487,0.0001479,15
1488918392.218087,240.326,77.443,100,1.761461,0.000136,1.5
1488918402.634278,238.851,77.32,10000,1.7608389,0.0001766,15
1488918415.050023,237.118,77.201,1000,1.761261,0.000147,15
1488918462.571151,230.671,77.098,100,1.761689,0.000127,1.5
1488918472.982943,229.302,77.068,10000,1.761042,0.0001777,15
1488918485.398343,227.69,77.039,1000,1.761473,0.000148,15
1488918532.925938,221.734,76.946,100,1.761875,0.000116,1.5
1488918543.347566,220.474,76.909,10000,1.761297,0.000172,15
1488918555.761818,218.976,76.868,1000,1.761719,0.000147,15
1488918603.309084,213.436,76.835,100,1.762106,0.0001107,1.5
1488918613.719918,212.253,76.804,10000,1.7615421,0.0001704,15
1488918626.14552,210.867,76.813,1000,1.761975,0.0001452,15
1488918673.678148,205.72,76.774,100,1.762371,0.00012,1.5
1488918684.086071,204.624,76.776,10000,1.761816,0.000173,15
1488918696.512297,203.322,76.74,1000,1.762229,0.0001465,15
1488918744.041827,198.485,76.698,100,1.762681,0.000115,1.5
1488918754.4576,197.452,76.692,10000,1.762144,0.000166,15
