# This data file was created on Tue Mar  7 14:10:01 2017
# capacitor 2-19, sample GBA120, nitrogen cool down... Frequencies: 100Hz, 1000Hz, 10000Hz
Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz]
1488913602.3065009, 301.08800000000002, 295.18599999999998, 1.7604690000000001, 0.000113, 1.5, 100, 1488913554.7614861, 301.34699999999998, 295.28199999999998, 1.7602199999999999, 0.00013569999999999999, 15.0, 1000, 1488913542.3391211, 301.41699999999997, 295.29700000000003, 1.759871, 0.00016249999999999999, 15.0, 10000
1488913672.688761, 300.71499999999997, 294.745, 1.7605059999999999, 0.000103, 1.5, 100, 1488913625.1492519, 300.96699999999998, 295.113, 1.7602249999999999, 0.000135, 15.0, 1000, 1488913612.719609, 301.03300000000002, 295.16399999999999, 1.759868, 0.00016249999999999999, 15.0, 10000
1488913743.0635459, 300.34199999999998, 294.46800000000002, 1.7605120000000001, 0.00011400000000000001, 1.5, 100, 1488913695.5378201, 300.59300000000002, 294.63, 1.760229, 0.00013439999999999999, 15.0, 1000, 1488913683.1098831, 300.65899999999999, 294.69, 1.7598689999999999, 0.00016479999999999999, 15.0, 10000
1488913813.432112, 299.97899999999998, 294.19, 1.760508, 0.000111, 1.5, 100, 1488913765.9063621, 300.22300000000001, 294.35000000000002, 1.7602329999999999, 0.000134, 15.0, 1000, 1488913753.505518, 300.28800000000001, 294.40899999999999, 1.7598769999999999, 0.00016589999999999999, 15.0, 10000
1488913883.8386741, 299.62400000000002, 293.80000000000001, 1.760507, 0.00012, 1.5, 100, 1488913836.2914159, 299.86399999999998, 294.06799999999998, 1.760235, 0.000134, 15.0, 1000, 1488913823.847908, 299.92700000000002, 294.13499999999999, 1.759876, 0.00016699999999999999, 15.0, 10000
1488913954.2077219, 299.26799999999997, 293.48099999999999, 1.7605010000000001, 0.000118, 1.5, 100, 1488913906.675745, 299.50799999999998, 293.65899999999999, 1.7602390000000001, 0.000136, 15.0, 1000, 1488913894.2555211, 299.57100000000003, 293.73500000000001, 1.7598940000000001, 0.000164, 15.0, 10000
1488914024.5928421, 298.92399999999998, 293.29399999999998, 1.760521, 0.000126, 1.5, 100, 1488913977.0810249, 299.15499999999997, 293.41800000000001, 1.7602469999999999, 0.000136, 15.0, 1000, 1488913964.639441, 299.21699999999998, 293.459, 1.759881, 0.00016870000000000001, 15.0, 10000
1488914094.977942, 298.59399999999999, 293.02100000000002, 1.7605337000000001, 0.00012320000000000001, 1.5, 100, 1488914047.446821, 298.81599999999997, 293.23399999999998, 1.7602469999999999, 0.00013630000000000001, 15.0, 1000, 1488914035.019228, 298.875, 293.274, 1.7598963000000001, 0.00016220000000000001, 15.0, 10000
1488914165.33565, 298.26900000000001, 292.77499999999998, 1.760535, 0.000115, 1.5, 100, 1488914117.815788, 298.48700000000002, 292.96300000000002, 1.7602519999999999, 0.000137, 15.0, 1000, 1488914105.3910561, 298.54500000000002, 293.00400000000002, 1.7598849999999999, 0.00016589999999999999, 15.0, 10000
1488914235.6922779, 297.95100000000002, 292.48099999999999, 1.7605409999999999, 0.00013100000000000001, 1.5, 100, 1488914188.163219, 298.166, 292.66500000000002, 1.760254, 0.00013750000000000001, 15.0, 1000, 1488914175.752131, 298.22199999999998, 292.72800000000001, 1.7598879999999999, 0.00016799999999999999, 15.0, 10000
