# This data file was created on Fri Apr 14 13:01:50 2017
# Chip ID: 2-17... Sample: GBA133... helium cool
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to off
1492197818.165967, 149.544, 19.809, 1400.0, 1.805918, 9.1e-05, 15.0
1492197836.382243, 148.951, 19.623, 400.0, 1.80595, 7.76e-05, 6.0
1492197843.315181, 148.693, 19.584, 12000.0, 1.805601, 0.000115, 15.0
1492197854.561378, 148.257, 19.416, 1400.0, 1.805767, 8.62e-05, 15.0
1492197872.82495, 147.544, 19.211, 400.0, 1.8058043, 7.29e-05, 6.0
1492197879.758422, 147.276, 19.107, 12000.0, 1.805483, 0.000129, 15.0
1492197890.972671, 146.847, 18.977, 1400.0, 1.805637, 0.000104, 15.0
1492197909.235213, 146.171, 18.852, 400.0, 1.80567, 8.28e-05, 6.0
1492197916.168603, 145.922, 18.739, 12000.0, 1.805317, 0.00013, 15.0
1492197927.413613, 145.525, 18.707, 1400.0, 1.805469, 8.6e-05, 15.0
1492197945.627037, 144.903, 18.435, 400.0, 1.805524, 7.4e-05, 6.0
1492197952.576555, 144.667, 18.411, 12000.0, 1.805176, 0.000129, 15.0
1492197963.838911, 144.291, 18.275, 1400.0, 1.805385, 8.7e-05, 15.0
1492197982.085022, 143.685, 18.134, 400.0, 1.805411, 7.69e-05, 6.0
1492197989.017203, 143.456, 18.092, 12000.0, 1.805105, 0.000115, 15.0
1492198000.262414, 143.086, 17.955, 1400.0, 1.805268, 8.5e-05, 15.0
1492198018.510724, 142.485, 17.806, 400.0, 1.8052885, 7.62e-05, 6.0
1492198025.444455, 142.259, 17.722, 12000.0, 1.804968, 0.000132, 15.0
1492198036.690067, 141.89, 17.679, 1400.0, 1.805156, 8.5e-05, 15.0
1492198054.938338, 141.29, 17.459, 400.0, 1.8052187, 8.02e-05, 6.0
1492198061.901465, 141.059, 17.391, 12000.0, 1.804916, 0.000129, 15.0
1492198073.133204, 140.687, 17.416, 1400.0, 1.805088, 8.6e-05, 15.0
1492198091.361846, 140.085, 17.161, 400.0, 1.8051584, 7.76e-05, 6.0
1492198098.262788, 139.854, 17.116, 12000.0, 1.804843, 0.000137, 15.0
1492198109.478001, 139.481, 17.062, 1400.0, 1.805038, 8.4e-05, 15.0
1492198127.693408, 138.875, 16.928, 400.0, 1.8050898, 7.75e-05, 6.0
1492198134.626666, 138.646, 16.857, 12000.0, 1.804638, 0.000137, 15.0
1492198145.841126, 138.273, 16.716, 1400.0, 1.804854, 9.3e-05, 15.0
1492198164.03871, 137.67, 16.697, 400.0, 1.8048982, 7.93e-05, 6.0
1492198170.972438, 137.441, 16.582, 12000.0, 1.80461, 0.000135, 15.0
1492198182.17018, 137.071, 16.546, 1400.0, 1.8048014, 9.15e-05, 15.0
1492198200.368314, 136.471, 16.409, 400.0, 1.8048994, 7.76e-05, 6.0
1492198207.239125, 136.243, 16.315, 12000.0, 1.804591, 0.00014, 15.0
1492198218.437606, 135.874, 16.23, 1400.0, 1.804829, 8.3e-05, 15.0
1492198236.669178, 135.274, 16.213, 400.0, 1.8048519, 8.09e-05, 6.0
1492198243.634289, 135.044, 16.113, 12000.0, 1.804568, 0.000148, 15.0
1492198254.848465, 134.671, 16.02, 1400.0, 1.804752, 8.9e-05, 15.0
1492198273.078336, 134.067, 15.96, 400.0, 1.804776, 7.61e-05, 6.0
1492198279.979647, 133.839, 15.855, 12000.0, 1.804474, 0.000161, 15.0
1492198291.209405, 133.468, 14.776, 1400.0, 1.804694, 9.5e-05, 15.0
1492198309.439347, 132.844, 14.454, 400.0, 1.804736, 7.44e-05, 6.0
1492198316.34088, 132.605, 14.44, 12000.0, 1.786386, 0.000137, 15.0
1492198327.539435, 132.226, 14.361, 1400.0, 1.786732, 7.4e-05, 15.0
1492198345.784495, 131.629, 14.287, 400.0, 1.7867213, 6.31e-05, 6.0
1492198352.669277, 131.404, 14.26, 12000.0, 1.7869452, 0.0001342, 15.0
1492198363.900392, 131.041, 14.112, 1400.0, 1.787226, 8.15e-05, 15.0
1492198382.147266, 130.447, 14.034, 400.0, 1.7872261, 6.48e-05, 6.0
1492198389.064595, 130.22, 14.071, 12000.0, 1.786976, 0.000139, 15.0
1492198400.312042, 129.851, 13.998, 1400.0, 1.787182, 7.4e-05, 15.0
1492198418.573997, 129.249, 13.881, 400.0, 1.7871757, 6.49e-05, 6.0
1492198425.508084, 129.021, 13.913, 12000.0, 1.786937, 0.000135, 15.0
1492198436.73846, 128.65, 13.87, 1400.0, 1.787123, 7.8e-05, 15.0
1492198454.983852, 128.049, 13.872, 400.0, 1.7871295, 6.46e-05, 6.0
1492198461.917512, 127.818, 13.755, 12000.0, 1.78688, 0.000141, 15.0
1492198473.162358, 127.443, 13.775, 1400.0, 1.787077, 8.1e-05, 15.0
1492198491.406587, 126.831, 13.671, 400.0, 1.78708333, 6.517e-05, 6.0
1492198498.372832, 126.6, 13.695, 12000.0, 1.786828, 0.000153, 15.0
1492198509.603034, 126.227, 13.581, 1400.0, 1.787032, 8.1e-05, 15.0
1492198527.863748, 125.622, 13.61, 400.0, 1.78703757, 6.582e-05, 6.0
1492198534.846577, 125.393, 13.544, 12000.0, 1.786792, 0.000159, 15.0
1492198546.075186, 125.017, 13.442, 1400.0, 1.786967, 8e-05, 15.0
1492198564.321686, 124.407, 13.417, 400.0, 1.7869978, 6.58e-05, 6.0
1492198571.287487, 124.177, 13.434, 12000.0, 1.786716, 0.000147, 15.0
1492198582.502464, 123.803, 13.285, 1400.0, 1.786933, 8.6e-05, 15.0
1492198600.748294, 123.199, 13.173, 400.0, 1.78695068, 6.687e-05, 6.0
1492198607.681723, 122.97, 13.238, 12000.0, 1.7869298, 0.0001717, 15.0
1492198618.929714, 122.596, 13.24, 1400.0, 1.787226, 8.8e-05, 15.0
1492198637.143751, 121.99, 13.127, 400.0, 1.7872269, 6.6e-05, 6.0
1492198644.092981, 121.759, 13.151, 12000.0, 1.78698, 0.0001853, 15.0
1492198655.308009, 121.385, 13.111, 1400.0, 1.787217, 8.54e-05, 15.0
1492198673.522861, 120.781, 13.144, 400.0, 1.7872251, 6.73e-05, 6.0
1492198680.487828, 120.552, 13.029, 12000.0, 1.786957, 0.000196, 15.0
1492198691.718229, 120.179, 13.008, 1400.0, 1.787177, 8.71e-05, 15.0
1492198709.963754, 119.57, 12.955, 400.0, 1.7871794, 6.799e-05, 6.0
1492198716.87945, 119.339, 12.868, 12000.0, 1.786908, 0.000213, 15.0
1492198728.046079, 118.967, 12.856, 1400.0, 1.787101, 8.6e-05, 15.0
1492198746.276004, 118.356, 12.683, 400.0, 1.7871096, 6.87e-05, 6.0
1492198753.22578, 118.125, 12.728, 12000.0, 1.7868152, 0.0002266, 15.0
1492198764.457037, 117.752, 12.763, 1400.0, 1.787059, 9.9e-05, 15.0
1492198782.686564, 117.147, 12.689, 400.0, 1.78718962, 7.02e-05, 6.0
1492198789.652719, 116.914, 12.521, 12000.0, 1.786892, 0.000236, 15.0
1492198800.88211, 116.541, 12.591, 1400.0, 1.787161, 9.9e-05, 15.0
1492198819.065179, 115.935, 12.417, 400.0, 1.78485818, 6.962e-05, 6.0
1492198825.997495, 115.707, 12.604, 12000.0, 1.785414, 0.000265, 15.0
1492198837.179628, 115.334, 12.628, 1400.0, 1.785855, 0.000103, 15.0
1492198855.37998, 114.729, 12.546, 400.0, 1.785868, 7.18e-05, 6.0
1492198862.264013, 114.499, 12.611, 12000.0, 1.785575, 0.000281, 15.0
1492198873.462262, 114.126, 12.597, 1400.0, 1.78587, 0.000108, 15.0
1492198891.67873, 113.52, 12.434, 400.0, 1.785895, 7.43e-05, 6.0
1492198898.581055, 113.289, 12.421, 12000.0, 1.785539, 0.000312, 15.0
1492198909.77865, 112.918, 12.429, 1400.0, 1.785826, 0.000108, 15.0
1492198927.992875, 112.315, 12.243, 400.0, 1.7858518, 7.63e-05, 6.0
1492198934.926138, 112.084, 12.355, 12000.0, 1.785498, 0.000346, 15.0
1492198946.140741, 111.711, 12.282, 1400.0, 1.785785, 0.000113, 15.0
1492198964.338555, 111.105, 12.212, 400.0, 1.7858142, 7.849e-05, 6.0
1492198971.256239, 110.875, 12.205, 12000.0, 1.785432, 0.000379, 15.0
1492198982.486139, 110.5, 12.197, 1400.0, 1.78576, 0.000124, 15.0
1492199000.668777, 109.895, 12.186, 400.0, 1.7857736, 8.28e-05, 6.0
1492199007.617305, 109.665, 12.147, 12000.0, 1.785348, 0.000425, 15.0
1492199018.831796, 109.29, 12.145, 1400.0, 1.785724, 0.0001301, 15.0
