# This data file was created on Thu Aug 18 11:42:16 2016
# GBA 139 bake
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1471544720.230854, 229.761, 135.618, 10000.0, 1.27259, 0.00108
1471544746.895629, 228.204, 134.531, 100.0, 1.275674, 0.0010149999999999998
1471544752.007382, 227.907, 134.325, 1000.0, 1.274203, 0.000998
1471544755.122043, 227.726, 134.199, 10000.0, 1.27263, 0.00091
1471544781.766804, 226.192, 133.138, 100.0, 1.27571, 0.00098
1471544786.875098, 225.897, 132.938, 1000.0, 1.27431, 0.00094
1471544789.989416, 225.719, 132.815, 10000.0, 1.272616, 0.00091
1471544816.641828, 224.203, 131.782, 100.0, 1.275808, 0.0009729999999999999
1471544821.751844, 223.913, 131.582, 1000.0, 1.27437, 0.001014
1471544824.866461, 223.737, 131.462, 10000.0, 1.272532, 0.001046
1471544851.527338, 222.239, 130.45, 100.0, 1.27586, 0.001054
1471544856.638468, 221.952, 130.257, 1000.0, 1.274357, 0.001027
1471544859.769566, 221.778, 130.141, 10000.0, 1.27285, 0.000937
1471544886.450119, 220.296, 129.155, 100.0, 1.27573, 0.00091
1471544891.561233, 220.013, 128.971, 1000.0, 1.274462, 0.001026
1471544894.675549, 219.84, 128.857, 10000.0, 1.27288, 0.000944
1471544921.355499, 218.363, 127.894, 100.0, 1.275888, 0.001006
1471544926.482681, 218.08, 127.709, 1000.0, 1.274423, 0.0009839999999999998
1471544929.597673, 217.909, 127.596, 10000.0, 1.27277, 0.00094
1471544956.260613, 216.453, 126.615, 100.0, 1.275921, 0.0009639999999999999
1471544961.372296, 216.174, 126.427, 1000.0, 1.274539, 0.001002
1471544964.47089, 216.005, 126.316, 10000.0, 1.2730213, 0.0009442
1471544991.129898, 214.567, 125.348, 100.0, 1.275963, 0.000985
1471544996.254461, 214.292, 125.164, 1000.0, 1.274622, 0.001013
1471544999.384453, 214.124, 125.053, 10000.0, 1.273048, 0.000966
1471545026.044838, 212.699, 124.112, 100.0, 1.275921, 0.000944
1471545031.156741, 212.427, 123.935, 1000.0, 1.274645, 0.000992
1471545034.288144, 212.262, 123.827, 10000.0, 1.27295, 0.00095
1471545060.949508, 210.854, 122.906, 100.0, 1.275899, 0.001038
1471545066.076595, 210.585, 122.73, 1000.0, 1.27461, 0.001023
1471545069.20728, 210.422, 122.623, 10000.0, 1.27312, 0.0009599999999999999
1471545095.883258, 209.03, 121.72, 100.0, 1.276027, 0.001031
1471545100.995565, 208.765, 121.548, 1000.0, 1.274612, 0.001042
1471545104.110649, 208.603, 121.444, 10000.0, 1.27296, 0.00108
1471545130.791716, 207.23, 120.558, 100.0, 1.276087, 0.0009839999999999998
1471545135.902802, 206.97, 120.39, 1000.0, 1.274646, 0.001011
1471545139.018066, 206.81, 120.29, 10000.0, 1.27324, 0.00091
1471545165.66834, 205.45, 119.436, 100.0, 1.276239, 0.0009469999999999999
1471545170.764544, 205.192, 119.274, 1000.0, 1.27468, 0.0010400000000000001
1471545173.86355, 205.035, 119.177, 10000.0, 1.27322, 0.00099
1471545200.548629, 203.681, 118.341, 100.0, 1.276217, 0.000978
1471545205.65986, 203.419, 118.182, 1000.0, 1.274832, 0.001023
1471545208.790523, 203.262, 118.086, 10000.0, 1.27322, 0.00099
1471545235.472078, 201.924, 117.252, 100.0, 1.276181, 0.000992
1471545240.599252, 201.665, 117.091, 1000.0, 1.274798, 0.00102
1471545243.714275, 201.51, 116.994, 10000.0, 1.27315, 0.00099
1471545270.393573, 200.185, 116.167, 100.0, 1.27629, 0.001012
1471545275.521767, 199.932, 116.01, 1000.0, 1.274839, 0.001024
1471545278.636926, 199.778, 115.915, 10000.0, 1.273198, 0.0009839999999999998
1471545305.318098, 198.468, 115.103, 100.0, 1.27629, 0.0009549999999999999
1471545310.445789, 198.218, 114.948, 1000.0, 1.274936, 0.001053
1471545313.560139, 198.066, 114.855, 10000.0, 1.27324, 0.0009989999999999999
1471545340.219171, 197.264, 114.061, 100.0, 1.276304, 0.000936
1471545345.346172, 197.429, 113.911, 1000.0, 1.27492, 0.001066
1471545348.475498, 197.534, 113.82, 10000.0, 1.27323, 0.0010069999999999999
1471545375.116466, 198.253, 113.056, 100.0, 1.276311, 0.000998
1471545380.240154, 198.41, 112.912, 1000.0, 1.27495, 0.00101
1471545383.353437, 198.505, 112.825, 10000.0, 1.273181, 0.00099
1471545410.021309, 199.277, 112.097, 100.0, 1.276246, 0.000975
1471545415.131062, 199.403, 111.962, 1000.0, 1.27489, 0.001091
1471545418.228841, 199.475, 111.879, 10000.0, 1.27318, 0.0010069999999999999
1471545444.91148, 199.939, 111.191, 100.0, 1.276225, 0.0010040000000000001
1471545450.01905, 199.998, 111.062, 1000.0, 1.27489, 0.000996
1471545453.132487, 200.031, 110.985, 10000.0, 1.2732, 0.0010069999999999999
1471545479.814897, 200.201, 110.332, 100.0, 1.276225, 0.001001
1471545484.909941, 200.214, 110.211, 1000.0, 1.274891, 0.00107
1471545488.056713, 200.219, 110.135, 10000.0, 1.273207, 0.000992
1471545514.738104, 200.149, 109.536, 100.0, 1.2765, 0.00081
1471545519.864297, 200.014, 109.42, 1000.0, 1.27482, 0.001019
1471545522.978299, 199.899, 109.35, 10000.0, 1.273148, 0.0010069999999999999
1471545549.643016, 198.521, 108.749, 100.0, 1.27637, 0.001023
1471545554.754753, 198.244, 108.633, 1000.0, 1.274865, 0.001056
1471545557.869679, 198.077, 108.563, 10000.0, 1.27332, 0.00102
1471545584.550517, 196.653, 107.967, 100.0, 1.27636, 0.00077
1471545589.662453, 196.385, 107.853, 1000.0, 1.275, 0.0010069999999999999
1471545592.777665, 196.221, 107.783, 10000.0, 1.273314, 0.001016
1471545619.460085, 194.824, 107.19, 100.0, 1.27633, 0.001054
1471545624.556069, 194.558, 107.078, 1000.0, 1.27505, 0.001039
1471545627.671492, 194.397, 107.009, 10000.0, 1.27329, 0.00098
1471545654.353044, 193.024, 106.425, 100.0, 1.276406, 0.0010040000000000001
1471545659.480589, 192.765, 106.313, 1000.0, 1.275073, 0.001072
1471545662.595373, 192.603, 106.245, 10000.0, 1.27332, 0.00102
1471545689.26928, 191.252, 105.665, 100.0, 1.276467, 0.000941
1471545694.36337, 190.997, 105.556, 1000.0, 1.27514, 0.001035
1471545697.475701, 190.841, 105.489, 10000.0, 1.27336, 0.0010600000000000002
1471545724.147436, 189.556, 104.91, 100.0, 1.276587, 0.001048
1471545729.260085, 189.309, 104.798, 1000.0, 1.275243, 0.0010860000000000002
1471545732.390556, 189.158, 104.728, 10000.0, 1.2736, 0.0009199999999999999
1471545759.080736, 187.862, 104.141, 100.0, 1.276623, 0.001034
1471545764.191904, 187.614, 104.029, 1000.0, 1.2752, 0.001093
1471545767.322726, 187.464, 103.961, 10000.0, 1.273426, 0.001035
1471545793.999396, 186.184, 103.379, 100.0, 1.276652, 0.0009119999999999999
1471545799.10911, 185.941, 103.266, 1000.0, 1.27518, 0.00102
1471545802.223708, 185.792, 103.198, 10000.0, 1.273462, 0.001027
1471545828.90316, 184.527, 102.618, 100.0, 1.2766, 0.0009199999999999999
1471545833.99913, 184.286, 102.508, 1000.0, 1.275247, 0.0011250000000000001
1471545837.114053, 184.139, 102.441, 10000.0, 1.27342, 0.0010400000000000001
1471545863.795231, 182.891, 101.875, 100.0, 1.276716, 0.000971
1471545868.907262, 182.655, 101.769, 1000.0, 1.27534, 0.0010400000000000001
1471545872.02244, 182.51, 101.704, 10000.0, 1.27348, 0.00103
1471545898.673386, 181.281, 101.156, 100.0, 1.276739, 0.000995
1471545903.768015, 181.049, 101.052, 1000.0, 1.275327, 0.001059
1471545906.867123, 180.907, 100.99, 10000.0, 1.273518, 0.001023
1471545933.526747, 179.697, 100.451, 100.0, 1.276789, 0.000918
1471545938.621177, 179.465, 100.347, 1000.0, 1.275411, 0.001085
1471545941.735236, 179.324, 100.283, 10000.0, 1.273493, 0.0010223
1471545968.41323, 178.124, 99.742, 100.0, 1.27688, 0.001018
1471545973.524311, 177.897, 99.638, 1000.0, 1.27526, 0.0011200000000000001
1471545976.638492, 177.758, 99.576, 10000.0, 1.273549, 0.0010220000000000001
1471546003.298504, 176.575, 99.044, 100.0, 1.276847, 0.001003
1471546008.408037, 176.35, 98.943, 1000.0, 1.27543, 0.0010500000000000002
1471546011.538211, 176.215, 98.882, 10000.0, 1.273623, 0.001017
1471546038.207772, 175.047, 98.359, 100.0, 1.276879, 0.000979
1471546043.321261, 174.828, 98.261, 1000.0, 1.275451, 0.001148
1471546046.437174, 174.691, 98.199, 10000.0, 1.2738, 0.00118
1471546073.093254, 173.54, 97.685, 100.0, 1.276939, 0.001008
1471546078.207809, 173.321, 97.586, 1000.0, 1.2754, 0.00115
1471546081.324111, 173.189, 97.527, 10000.0, 1.27383, 0.00113
1471546107.965904, 172.053, 97.022, 100.0, 1.276956, 0.001014
1471546113.080228, 171.837, 96.926, 1000.0, 1.27544, 0.0011899999999999999
1471546116.196712, 171.705, 96.867, 10000.0, 1.273684, 0.001024
1471546142.87118, 170.587, 96.368, 100.0, 1.276999, 0.000997
1471546147.984758, 170.373, 96.273, 1000.0, 1.27552, 0.00118
1471546151.085357, 170.243, 96.216, 10000.0, 1.27368, 0.001
1471546177.77183, 169.13, 95.724, 100.0, 1.277017, 0.0009689999999999999
1471546182.885007, 168.917, 95.63, 1000.0, 1.275554, 0.0011140000000000002
1471546185.985201, 168.79, 95.573, 10000.0, 1.273727, 0.001002
1471546212.641086, 167.69, 95.087, 100.0, 1.276931, 0.000991
1471546217.75428, 167.48, 94.993, 1000.0, 1.27548, 0.00113
1471546220.870564, 167.352, 94.937, 10000.0, 1.273733, 0.0009939999999999999
1471546247.541732, 166.269, 94.456, 100.0, 1.277075, 0.001037
1471546252.639321, 166.062, 94.365, 1000.0, 1.27546, 0.00113
1471546255.755011, 165.936, 94.308, 10000.0, 1.2738, 0.0009
1471546282.423638, 164.864, 93.832, 100.0, 1.277093, 0.001014
1471546287.536656, 164.662, 93.743, 1000.0, 1.27555, 0.001149
1471546290.652727, 164.538, 93.688, 10000.0, 1.27399, 0.00091
1471546317.309194, 163.48, 93.219, 100.0, 1.277068, 0.001045
1471546322.423272, 163.278, 93.129, 1000.0, 1.27552, 0.00115
1471546325.539728, 163.156, 93.074, 10000.0, 1.27402, 0.0010400000000000001
1471546352.214305, 162.114, 92.606, 100.0, 1.277057, 0.001082
1471546357.329124, 161.914, 92.517, 1000.0, 1.27563, 0.00121
1471546360.429349, 161.793, 92.464, 10000.0, 1.27384, 0.0009699999999999999
1471546387.103787, 160.763, 92.002, 100.0, 1.277083, 0.0010600000000000002
1471546392.202188, 160.568, 91.913, 1000.0, 1.275654, 0.0010860000000000002
1471546395.302692, 160.449, 91.86, 10000.0, 1.274, 0.0010500000000000002
1471546421.977491, 159.425, 91.407, 100.0, 1.277079, 0.001034
1471546427.075518, 159.23, 91.321, 1000.0, 1.27563, 0.0010960000000000002
1471546430.176096, 159.111, 91.27, 10000.0, 1.27391, 0.000968
1471546456.850548, 158.095, 90.828, 100.0, 1.27716, 0.001039
