# This data file was created on Wed Aug 24 12:17:39 2016
# GBA 139 bake
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1472064995.262006, 229.248, 71.959, 1000.0, 1.263456, 0.000518
1472064998.377017, 228.97, 71.634, 10000.0, 1.262562, 0.0004919999999999999
1472065025.029189, 226.599, 68.974, 100.0, 1.264169, 0.000453
1472065030.126849, 226.142, 68.484, 1000.0, 1.263373, 0.000496
1472065033.243232, 225.863, 68.186, 10000.0, 1.2624892, 0.0004886
1472065059.913616, 223.477, 65.763, 100.0, 1.264071, 0.000484
1472065065.027091, 223.023, 65.325, 1000.0, 1.263274, 0.000498
1472065068.111454, 222.745, 65.069, 10000.0, 1.262431, 0.000486
1472065094.765496, 220.375, 62.931, 100.0, 1.264075, 0.000496
1472065099.878504, 219.922, 62.539, 1000.0, 1.263196, 0.000481
1472065102.994307, 219.645, 62.301, 10000.0, 1.262359, 0.00049
1472065129.665732, 217.29, 60.362, 100.0, 1.264, 0.000444
1472065134.795014, 216.844, 60.006, 1000.0, 1.263148, 0.000496
1472065137.911192, 216.566, 59.791, 10000.0, 1.262288, 0.00045999999999999996
1472065164.598362, 214.23, 58.027, 100.0, 1.26385, 0.00043599999999999997
1472065169.711787, 213.783, 57.71, 1000.0, 1.263078, 0.00047099999999999996
1472065172.828118, 213.511, 57.519, 10000.0, 1.262229, 0.000457
1472065199.49946, 211.203, 55.92, 100.0, 1.263822, 0.000455
1472065204.596713, 210.762, 55.626, 1000.0, 1.263005, 0.000443
1472065207.712964, 210.494, 55.449, 10000.0, 1.262168, 0.000475
1472065234.384619, 208.219, 53.99, 100.0, 1.263721, 0.000472
1472065239.498866, 207.792, 53.714, 1000.0, 1.26291, 0.000484
1472065242.615514, 207.53, 53.549, 10000.0, 1.262114, 0.000468
1472065269.289195, 205.306, 52.205, 100.0, 1.263658, 0.000444
1472065274.403671, 204.881, 51.967, 1000.0, 1.262891, 0.00046199999999999995
1472065277.503466, 204.621, 51.813, 10000.0, 1.26205, 0.000459
1472065304.144769, 202.417, 50.578, 100.0, 1.26359, 0.00048699999999999997
1472065309.258656, 201.996, 50.344, 1000.0, 1.26284, 0.00045799999999999997
1472065312.375022, 201.74, 50.207, 10000.0, 1.262011, 0.000463
1472065339.015353, 199.574, 49.038, 100.0, 1.263514, 0.000513
1472065344.129379, 199.191, 48.81, 1000.0, 1.262754, 0.000448
1472065347.246026, 198.982, 48.672, 10000.0, 1.261952, 0.000475
1472065373.918715, 198.284, 47.564, 100.0, 1.263471, 0.00042699999999999997
1472065379.016139, 198.306, 47.363, 1000.0, 1.262756, 0.000453
1472065382.132682, 198.35, 47.228, 10000.0, 1.261942, 0.000461
1472065408.807417, 198.934, 46.218, 100.0, 1.263463, 0.000441
1472065413.937181, 199.048, 46.031, 1000.0, 1.262731, 0.000452
1472065417.053933, 199.116, 45.928, 10000.0, 1.26192, 0.000473
1472065443.694502, 199.56, 45.027, 100.0, 1.26345, 0.00039
1472065448.808301, 199.62, 44.87, 1000.0, 1.262712, 0.00046199999999999995
1472065451.908686, 199.65, 44.768, 10000.0, 1.26192, 0.000454
1472065478.564841, 199.838, 43.941, 100.0, 1.26343, 0.00047999999999999996
1472065483.67882, 199.856, 43.791, 1000.0, 1.26272, 0.00045599999999999997
1472065486.779295, 199.867, 43.7, 10000.0, 1.261938, 0.00046499999999999997
1472065513.452767, 199.935, 42.94, 100.0, 1.263492, 0.000425
1472065518.582815, 199.943, 42.801, 1000.0, 1.262743, 0.00047599999999999997
1472065521.68365, 199.948, 42.706, 10000.0, 1.261927, 0.00045799999999999997
1472065548.374554, 199.972, 42.019, 100.0, 1.263469, 0.000446
1472065553.488342, 199.972, 41.879, 1000.0, 1.262737, 0.000454
1472065556.605064, 199.975, 41.802, 10000.0, 1.261914, 0.00046499999999999997
1472065583.280055, 199.99, 41.126, 100.0, 1.263427, 0.00047099999999999996
1472065588.409954, 199.991, 40.992, 1000.0, 1.26273, 0.00043
1472065591.526653, 199.992, 40.922, 10000.0, 1.261922, 0.000453
1472065618.184572, 199.987, 40.064, 100.0, 1.26349, 0.00047
1472065623.282211, 199.985, 39.948, 1000.0, 1.262718, 0.000463
1472065626.398837, 199.984, 39.887, 10000.0, 1.26192, 0.000468
1472065653.073231, 199.98, 39.337, 100.0, 1.263452, 0.00040199999999999996
1472065658.171295, 199.979, 39.239, 1000.0, 1.26271, 0.000448
1472065661.272127, 199.979, 39.171, 10000.0, 1.261916, 0.000461
1472065687.929229, 199.982, 38.62, 100.0, 1.26342, 0.00047
1472065693.027675, 199.984, 38.516, 1000.0, 1.262726, 0.0004584
1472065696.143963, 199.986, 38.457, 10000.0, 1.261924, 0.00045799999999999997
1472065722.818259, 199.99, 37.923, 100.0, 1.263492, 0.00042699999999999997
1472065727.932381, 199.989, 37.827, 1000.0, 1.26272, 0.000475
1472065731.049198, 199.99, 37.775, 10000.0, 1.261898, 0.00046899999999999996
1472065757.691669, 199.999, 37.278, 100.0, 1.263455, 0.000444
1472065762.804873, 199.996, 37.157, 1000.0, 1.2627, 0.0004601
1472065765.921499, 199.995, 37.13, 10000.0, 1.261901, 0.00046699999999999997
1472065792.579538, 199.983, 36.637, 100.0, 1.263492, 0.000419
1472065797.693752, 199.984, 36.544, 1000.0, 1.262724, 0.00045599999999999997
1472065800.810411, 199.984, 36.487, 10000.0, 1.261912, 0.00046899999999999996
1472065827.451971, 199.977, 36.016, 100.0, 1.26342, 0.000484
1472065832.566242, 199.977, 35.915, 1000.0, 1.262701, 0.000457
1472065835.682594, 199.976, 35.873, 10000.0, 1.261917, 0.00044699999999999997
1472065862.341122, 199.976, 35.424, 100.0, 1.263467, 0.00045599999999999997
1472065867.471296, 199.977, 35.327, 1000.0, 1.262694, 0.00047099999999999996
1472065870.587761, 199.977, 35.269, 10000.0, 1.261901, 0.000459
1472065897.245909, 199.979, 34.864, 100.0, 1.263442, 0.00043799999999999997
1472065902.359724, 199.979, 34.77, 1000.0, 1.2627005, 0.00045379999999999997
1472065905.444265, 199.98, 34.744, 10000.0, 1.261907, 0.000461
1472065932.118096, 199.982, 34.346, 100.0, 1.263445, 0.000452
1472065937.247922, 199.982, 34.26, 1000.0, 1.262712, 0.000473
1472065940.364225, 199.982, 34.225, 10000.0, 1.261899, 0.000472
1472065967.022279, 199.98, 33.901, 100.0, 1.263449, 0.000504
1472065972.12006, 199.982, 33.821, 1000.0, 1.26271, 0.00045599999999999997
1472065975.23671, 199.982, 33.793, 10000.0, 1.261904, 0.000466
1472066001.911001, 199.989, 33.476, 100.0, 1.263454, 0.000396
1472066007.040824, 199.987, 33.403, 1000.0, 1.26271, 0.000461
1472066010.157287, 199.987, 33.365, 10000.0, 1.261894, 0.000459
1472066036.79932, 199.982, 33.062, 100.0, 1.263496, 0.00047599999999999997
1472066041.913336, 199.982, 33.005, 1000.0, 1.2627035, 0.0004719
1472066045.029697, 199.982, 32.976, 10000.0, 1.261911, 0.00045799999999999997
1472066071.703371, 199.983, 32.661, 100.0, 1.263431, 0.000426
