# This data file was created on Thu Mar 30 10:56:35 2017
# Chip ID: 2-20... Sample: GBA122... put 100V on it while cooling, turn off bias for coming up
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to low
1490894452.416316, 294.926, 269.945, 400.0, 1.7159313, 0.000268, 6.0
1490894459.34359, 294.736, 268.62, 12000.0, 1.715266, 0.000187, 15.0
1490894470.57379, 294.411, 266.5, 1400.0, 1.715626, 0.00021, 15.0
1490894488.791892, 293.836, 263.109, 400.0, 1.7158895, 0.0002556, 6.0
1490894495.686813, 293.605, 261.848, 12000.0, 1.715214, 0.000178, 15.0
1490894506.915728, 293.213, 259.806, 1400.0, 1.715613, 0.000204, 15.0
1490894525.135363, 292.532, 256.53, 400.0, 1.7158494, 0.0002426, 6.0
1490894532.011255, 292.263, 255.313, 12000.0, 1.715214, 0.00018, 15.0
1490894543.222339, 291.81, 253.356, 1400.0, 1.715559, 0.000193, 15.0
1490894561.407622, 291.036, 250.239, 400.0, 1.7158008, 0.0002249, 6.0
1490894568.300063, 290.731, 249.079, 12000.0, 1.715173, 0.000186, 15.0
1490894579.528847, 290.221, 247.216, 1400.0, 1.7155389, 0.0001876, 15.0
1490894597.713819, 289.359, 244.244, 400.0, 1.7157586, 0.0002124, 6.0
1490894604.623906, 289.025, 243.133, 12000.0, 1.715147, 0.0001696, 15.0
1490894615.829063, 288.467, 241.343, 1400.0, 1.715493, 0.000182, 15.0
1490894634.024307, 287.54, 238.497, 400.0, 1.7157131, 0.0001991, 6.0
1490894640.914464, 287.181, 237.44, 12000.0, 1.715108, 0.000163, 15.0
1490894652.106263, 286.587, 235.739, 1400.0, 1.715478, 0.000173, 15.0
1490894670.33556, 285.6, 233.027, 400.0, 1.7156776, 0.0001879, 6.0
1490894677.209715, 285.216, 232.022, 12000.0, 1.715132, 0.000162, 15.0
1490894688.385408, 284.591, 230.412, 1400.0, 1.715447, 0.000168, 15.0
1490894706.595086, 283.555, 227.836, 400.0, 1.7156465, 0.0001768, 6.0
1490894713.469739, 283.157, 226.869, 12000.0, 1.715117, 0.00015, 15.0
1490894724.674926, 282.504, 225.312, 1400.0, 1.715445, 0.0001632, 15.0
1490894742.866178, 281.429, 222.835, 400.0, 1.7156303, 0.0001698, 6.0
1490894749.790012, 281.014, 221.909, 12000.0, 1.715119, 0.000149, 15.0
1490894761.002572, 280.338, 220.429, 1400.0, 1.715436, 0.000151, 15.0
1490894779.196734, 279.227, 218.074, 400.0, 1.715636, 0.0001578, 6.0
1490894786.13574, 278.8, 217.192, 12000.0, 1.715137, 0.000153, 15.0
1490894797.327904, 278.105, 215.782, 1400.0, 1.715461, 0.000147, 15.0
1490894815.572733, 276.965, 213.533, 400.0, 1.7156701, 0.0001531, 6.0
1490894822.513302, 276.524, 212.688, 12000.0, 1.715224, 0.000142, 15.0
