# This data file was created on Wed Mar 29 13:34:10 2017
# Chip ID: 2-20... Sample: GBA122... check loss peaks with 60V bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to low
1490817911.094016, 84.439, 26.84, 1400.0, 1.702372, 4.8e-05, 15.0
1490817929.371099, 85.338, 27.066, 400.0, 1.702435, 4.22e-05, 6.0
1490817936.320536, 85.677, 27.108, 12000.0, 1.702345, 0.0001005, 15.0
1490817947.615148, 86.234, 27.235, 1400.0, 1.702447, 4.9e-05, 15.0
1490817965.923418, 87.153, 27.447, 400.0, 1.7024976, 3.95e-05, 6.0
1490817972.904126, 87.505, 27.521, 12000.0, 1.702409, 9.5e-05, 15.0
1490817984.199653, 88.075, 27.659, 1400.0, 1.702503, 4.7e-05, 15.0
1490818002.510417, 88.999, 27.874, 400.0, 1.7025554, 3.97e-05, 6.0
1490818009.507517, 89.353, 27.926, 12000.0, 1.702432, 0.000101, 15.0
1490818020.80224, 89.919, 28.07, 1400.0, 1.70259, 4.2e-05, 15.0
1490818039.079858, 90.824, 28.25, 400.0, 1.7026175, 3.87e-05, 6.0
1490818046.078275, 91.17, 28.336, 12000.0, 1.70253, 9.2e-05, 15.0
1490818057.35428, 91.728, 28.452, 1400.0, 1.702624, 4e-05, 15.0
1490818075.648889, 92.639, 28.669, 400.0, 1.7026727, 3.81e-05, 6.0
1490818082.645763, 92.99, 28.718, 12000.0, 1.702934, 8.3e-05, 15.0
1490818093.940025, 93.554, 28.864, 1400.0, 1.703133, 4.2e-05, 15.0
1490818112.23465, 94.473, 29.03, 400.0, 1.7032018, 3.91e-05, 6.0
1490818119.183062, 94.825, 29.125, 12000.0, 1.703049, 7.2e-05, 15.0
1490818130.476634, 95.391, 29.216, 1400.0, 1.70322, 4.88e-05, 15.0
1490818148.78824, 96.301, 29.413, 400.0, 1.7032862, 3.96e-05, 6.0
1490818155.784065, 96.652, 29.478, 12000.0, 1.703137, 6.1e-05, 15.0
1490818167.06238, 97.217, 29.604, 1400.0, 1.703269, 4e-05, 15.0
1490818185.370707, 98.13, 29.784, 400.0, 1.7033371, 3.88e-05, 6.0
1490818192.337126, 98.477, 29.859, 12000.0, 1.70322, 7.2e-05, 15.0
1490818203.630521, 99.04, 29.964, 1400.0, 1.703335, 4.4e-05, 15.0
1490818221.923325, 99.952, 30.152, 400.0, 1.7033935, 3.78e-05, 6.0
1490818228.923443, 100.299, 30.221, 12000.0, 1.7032582, 7.42e-05, 15.0
1490818240.185497, 100.857, 30.343, 1400.0, 1.703397, 4.4e-05, 15.0
1490818258.462116, 101.77, 30.531, 400.0, 1.7034467, 3.86e-05, 6.0
1490818265.441991, 102.118, 30.591, 12000.0, 1.7033, 4.1e-05, 15.0
1490818276.737058, 102.687, 30.707, 1400.0, 1.703437, 4.6e-05, 15.0
1490818295.03025, 103.608, 30.869, 400.0, 1.703505, 3.85e-05, 6.0
1490818302.028371, 103.962, 30.95, 12000.0, 1.703383, 6.1e-05, 15.0
1490818313.322841, 104.528, 31.062, 1400.0, 1.70349, 4.4e-05, 15.0
1490818331.616771, 105.444, 31.224, 400.0, 1.7035523, 3.67e-05, 6.0
1490818338.613547, 105.793, 31.313, 12000.0, 1.70344, 5.2e-05, 15.0
1490818349.907524, 106.356, 31.421, 1400.0, 1.703533, 3.5e-05, 15.0
1490818368.202441, 107.269, 31.605, 400.0, 1.7036061, 3.92e-05, 6.0
1490818375.18403, 107.617, 31.667, 12000.0, 1.703475, 6.9e-05, 15.0
1490818386.462164, 108.179, 31.782, 1400.0, 1.703616, 4.2e-05, 15.0
1490818404.756045, 109.087, 31.968, 400.0, 1.7036541, 3.57e-05, 6.0
1490818411.785191, 109.437, 32.025, 12000.0, 1.703528, 4.9e-05, 15.0
1490818423.076433, 109.997, 32.154, 1400.0, 1.703655, 4.9e-05, 15.0
1490818441.355854, 110.91, 32.317, 400.0, 1.7036989, 3.98e-05, 6.0
1490818448.322125, 111.258, 32.387, 12000.0, 1.703606, 4.5e-05, 15.0
1490818459.615726, 111.821, 32.496, 1400.0, 1.703687, 5.3e-05, 15.0
1490818477.92725, 112.738, 32.667, 400.0, 1.7037511, 3.91e-05, 6.0
1490818484.923996, 113.087, 32.736, 12000.0, 1.703612, 5.9e-05, 15.0
1490818496.199815, 113.653, 32.839, 1400.0, 1.7037441, 4.62e-05, 15.0
1490818514.472321, 114.565, 33.015, 400.0, 1.7038035, 3.84e-05, 6.0
1490818521.463425, 114.913, 33.075, 12000.0, 1.703673, 5.7e-05, 15.0
1490818532.71369, 115.455, 33.182, 1400.0, 1.703843, 4.5e-05, 15.0
1490818551.015283, 116.341, 33.314, 400.0, 1.7039125, 4.11e-05, 6.0
1490818557.990588, 116.68, 33.34, 12000.0, 1.703769, 7.8e-05, 15.0
1490818569.271473, 117.23, 33.374, 1400.0, 1.703908, 4.2e-05, 15.0
1490818587.540825, 118.141, 33.408, 400.0, 1.70396, 4.1e-05, 6.0
1490818594.546466, 118.507, 33.432, 12000.0, 1.703828, 4.1e-05, 15.0
1490818605.827846, 119.106, 33.533, 1400.0, 1.703936, 4.4e-05, 15.0
1490818624.143162, 120.079, 33.771, 400.0, 1.7040007, 4.44e-05, 6.0
1490818631.086426, 120.445, 33.876, 12000.0, 1.7039, 7e-05, 15.0
1490818642.385027, 121.021, 34.054, 1400.0, 1.703972, 4.1e-05, 15.0
1490818660.671351, 121.894, 34.352, 400.0, 1.7040517, 4.12e-05, 6.0
1490818667.695421, 122.224, 34.459, 12000.0, 1.703896, 5.8e-05, 15.0
1490818678.959339, 122.758, 34.616, 1400.0, 1.704018, 4.4e-05, 15.0
1490818697.246527, 123.638, 34.88, 400.0, 1.7040923, 4.56e-05, 6.0
1490818704.22001, 123.979, 34.984, 12000.0, 1.703954, 7.8e-05, 15.0
1490818715.501925, 124.549, 35.159, 1400.0, 1.704077, 4.82e-05, 15.0
1490818733.818343, 125.507, 35.452, 400.0, 1.7041321, 4.49e-05, 6.0
1490818740.809955, 125.88, 35.551, 12000.0, 1.703979, 5.5e-05, 15.0
1490818752.089824, 126.487, 35.721, 1400.0, 1.704099, 4.7e-05, 15.0
1490818770.345341, 127.43, 35.978, 400.0, 1.7041813, 4.495e-05, 6.0
1490818777.321387, 127.777, 36.068, 12000.0, 1.7041, 6.4e-05, 15.0
1490818788.585863, 128.325, 36.216, 1400.0, 1.704211, 4.58e-05, 15.0
1490818806.918354, 129.208, 36.439, 400.0, 1.7042682, 4.95e-05, 6.0
1490818813.89408, 129.542, 36.507, 12000.0, 1.704104, 6.11e-05, 15.0
