# This data file was created on Wed Mar 29 12:20:43 2017
# Chip ID: 2-20... Sample: GVA122... cycle temperature
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to off
1490813206.722143, 68.072, 24.35, 1400.0, 1.701367, 0.000237, 15.0
1490813224.973264, 67.165, 24.325, 400.0, 1.7014674, 0.00013517, 6.0
1490813231.916817, 66.821, 24.353, 12000.0, 1.70017, 0.000752, 15.0
1490813243.114538, 66.262, 24.31, 1400.0, 1.701212, 0.000307, 15.0
1490813261.303179, 65.358, 24.272, 400.0, 1.70134, 0.00017851, 6.0
1490813268.247143, 65.015, 24.271, 12000.0, 1.699647, 0.000842, 15.0
1490813279.493326, 64.447, 24.218, 1400.0, 1.70096, 0.000399, 15.0
1490813297.707897, 63.536, 24.193, 400.0, 1.7011797, 0.000239, 6.0
1490813304.615122, 63.196, 24.169, 12000.0, 1.69912, 0.00092, 15.0
1490813315.838633, 62.641, 24.145, 1400.0, 1.700632, 0.000497, 15.0
1490813334.020093, 61.744, 24.062, 400.0, 1.7009783, 0.0003156, 6.0
1490813340.908945, 61.404, 24.041, 12000.0, 1.6985, 0.000929, 15.0
1490813352.12096, 60.85, 24.027, 1400.0, 1.700263, 0.0005911, 15.0
1490813370.320977, 59.949, 23.953, 400.0, 1.7007034, 0.0004022, 6.0
1490813377.245529, 59.604, 23.974, 12000.0, 1.697883, 0.000971, 15.0
1490813388.437398, 59.047, 23.916, 1400.0, 1.699777, 0.000672, 15.0
1490813406.630776, 58.143, 23.873, 400.0, 1.700344, 0.0004996, 6.0
1490813413.571374, 57.794, 23.838, 12000.0, 1.697225, 0.000936, 15.0
1490813424.765439, 57.228, 23.775, 1400.0, 1.699231, 0.000759, 15.0
1490813442.962739, 56.319, 23.698, 400.0, 1.6998916, 0.0005944, 6.0
1490813449.853842, 55.977, 23.696, 12000.0, 1.696613, 0.000933, 15.0
1490813461.050895, 55.422, 23.645, 1400.0, 1.698624, 0.000822, 15.0
1490813479.245509, 54.519, 23.58, 400.0, 1.6993629, 0.0006752, 6.0
1490813486.172861, 54.175, 23.528, 12000.0, 1.695991, 0.000885, 15.0
1490813497.38505, 53.619, 23.503, 1400.0, 1.69798, 0.000842, 15.0
1490813515.567572, 52.714, 23.376, 400.0, 1.6987571, 0.0007379, 6.0
1490813522.461876, 52.371, 23.363, 12000.0, 1.695408, 0.000809, 15.0
1490813533.655804, 51.81, 23.288, 1400.0, 1.69729, 0.000845, 15.0
1490813551.885124, 50.894, 23.211, 400.0, 1.6980911, 0.0007727, 6.0
1490813558.759455, 50.549, 23.175, 12000.0, 1.69485, 0.000727, 15.0
1490813569.971046, 49.999, 23.135, 1400.0, 1.696621, 0.00081, 15.0
1490813588.178307, 49.56, 23.089, 400.0, 1.6974782, 0.00078026, 6.0
1490813595.115956, 49.546, 23.031, 12000.0, 1.69461, 0.000664, 15.0
1490813606.323085, 49.585, 23.076, 1400.0, 1.696345, 0.000797, 15.0
1490813624.535481, 49.688, 23.101, 400.0, 1.6974759, 0.0007817, 6.0
1490813631.409442, 49.723, 23.102, 12000.0, 1.694624, 0.000698, 15.0
1490813642.599066, 49.776, 23.15, 1400.0, 1.696419, 0.000797, 15.0
1490813660.811645, 49.845, 23.207, 400.0, 1.6975393, 0.0007825, 6.0
1490813667.719086, 49.865, 23.248, 12000.0, 1.694691, 0.000703, 15.0
1490813678.896114, 49.894, 23.216, 1400.0, 1.696466, 0.000801, 15.0
1490813697.080442, 49.93, 23.291, 400.0, 1.69757589, 0.00078027, 6.0
1490813703.970429, 49.941, 23.326, 12000.0, 1.694697, 0.000715, 15.0
1490813715.179047, 49.955, 23.356, 1400.0, 1.696488, 0.000799, 15.0
