# This data file was created on Wed Nov 16 10:34:43 2016
# GBA 124 Helium run reproduce and play with DC Voltage
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO
1479322220.502198, 146.195, 95.479, 1000.0, 1.295518, 0.000194, 15.0
1479322267.992922, 145.239, 95.454, 100.0, 1.295814, 0.000146, 1.5
1479322278.401725, 145.034, 95.45, 10000.0, 1.295202, 0.000231, 15.0
1479322290.829399, 144.788, 95.445, 1000.0, 1.2955503, 0.0001965, 15.0
1479322338.350388, 143.868, 95.432, 100.0, 1.29587, 0.00015, 1.5
1479322348.75737, 143.669, 95.43, 10000.0, 1.2952219, 0.0002334, 15.0
1479322361.176299, 143.435, 95.428, 1000.0, 1.295589, 0.000198, 15.0
1479322408.665933, 142.555, 95.429, 100.0, 1.295904, 0.000121, 1.5
1479322419.095155, 142.365, 95.431, 10000.0, 1.295267, 0.000238, 15.0
1479322431.50384, 142.14, 95.433, 1000.0, 1.295628, 0.0001911, 15.0
1479322478.983165, 141.299, 95.445, 100.0, 1.295937, 0.000176, 1.5
1479322489.400441, 141.117, 95.449, 10000.0, 1.2952891, 0.0002342, 15.0
1479322501.812654, 140.904, 95.456, 1000.0, 1.295658, 0.000206, 15.0
1479322549.304326, 140.098, 95.486, 100.0, 1.295919, 0.000182, 1.5
1479322559.70529, 139.924, 95.493, 10000.0, 1.295326, 0.000237, 15.0
1479322572.130382, 139.718, 95.503, 1000.0, 1.295704, 0.0002006, 15.0
1479322619.601029, 138.945, 95.544, 100.0, 1.29605, 0.00019, 1.5
1479322630.00376, 138.779, 95.556, 10000.0, 1.2953528, 0.0002397, 15.0
1479322642.435125, 138.582, 95.568, 1000.0, 1.295725, 0.000201, 15.0
1479322689.956897, 137.844, 95.622, 100.0, 1.29602, 0.000207, 1.5
1479322700.382234, 137.686, 95.635, 10000.0, 1.295371, 0.000244, 15.0
1479322712.797998, 137.498, 95.652, 1000.0, 1.29576, 0.000201, 15.0
1479322760.284747, 136.795, 95.726, 100.0, 1.29599, 0.00019, 1.5
1479322770.685718, 136.645, 95.743, 10000.0, 1.2953834, 0.0002517, 15.0
1479322783.112973, 136.466, 95.764, 1000.0, 1.2957687, 0.0002005, 15.0
1479322830.62892, 135.798, 95.852, 100.0, 1.29606, 0.00018, 1.5
1479322841.047806, 135.654, 95.873, 10000.0, 1.295397, 0.000253, 15.0
1479322853.466688, 135.484, 95.898, 1000.0, 1.295783, 0.000214, 15.0
