# This data file was created on Wed Nov  9 10:29:18 2016
# GBA 124 Helium run with DC Bias set to OFF
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to OFF
1478718096.702687, 149.996, 51.354, 10000.0, 1.29557, 0.000224, 15.0
1478718109.233309, 149.995, 51.343, 1000.0, 1.295923, 0.000194, 15.0
1478718156.948643, 149.995, 51.303, 100.0, 1.29637, 0.00017, 1.5
1478718167.448729, 149.995, 51.293, 10000.0, 1.295568, 0.000221, 15.0
1478718180.000253, 149.996, 51.282, 1000.0, 1.295914, 0.000201, 15.0
1478718227.699024, 149.997, 51.244, 100.0, 1.29647, 5e-05, 1.5
1478718238.247508, 149.997, 51.236, 10000.0, 1.295567, 0.000227, 15.0
1478718250.831407, 149.996, 51.226, 1000.0, 1.295916, 0.000186, 15.0
1478718298.534594, 149.996, 51.163, 100.0, 1.29598, 2e-05, 1.5
1478718309.063258, 149.996, 51.146, 10000.0, 1.295557, 0.000225, 15.0
1478718321.587034, 149.997, 51.128, 1000.0, 1.295925, 0.000196, 15.0
1478718369.293881, 149.998, 51.081, 100.0, 1.29631, 0.00022, 1.5
1478718379.788649, 149.998, 51.074, 10000.0, 1.295563, 0.000225, 15.0
1478718392.319423, 149.997, 51.066, 1000.0, 1.295917, 0.000194, 15.0
1478718440.067832, 149.996, 51.035, 100.0, 1.296201, 0.000121, 1.5
1478718450.578365, 149.996, 51.026, 10000.0, 1.2955621, 0.0002222, 15.0
1478718463.119285, 149.996, 51.016, 1000.0, 1.295923, 0.000192, 15.0
1478718510.855028, 149.996, 50.985, 100.0, 1.29621, 0.00035, 1.5
1478718521.357694, 149.996, 50.979, 10000.0, 1.295562, 0.0002206, 15.0
1478718533.89943, 149.997, 50.972, 1000.0, 1.295916, 0.000194, 15.0
1478718581.652029, 149.997, 50.948, 100.0, 1.29628, 7e-05, 1.5
1478718592.150467, 149.997, 50.943, 10000.0, 1.295564, 0.000221, 15.0
1478718604.723326, 149.996, 50.938, 1000.0, 1.295913, 0.000196, 15.0
1478718652.486883, 149.995, 50.926, 100.0, 1.29596, 0.0001, 1.5
1478718663.020819, 149.996, 50.924, 10000.0, 1.295565, 0.000221, 15.0
1478718675.586715, 149.997, 50.923, 1000.0, 1.2959074, 0.0001958, 15.0
1478718723.36895, 149.998, 50.913, 100.0, 1.29617, 0.00017, 1.5
1478718733.900663, 149.998, 50.91, 10000.0, 1.2955638, 0.0002252, 15.0
1478718746.451925, 149.998, 50.909, 1000.0, 1.295917, 0.000192, 15.0
1478718794.17639, 149.998, 50.911, 100.0, 1.29624, 0.00016, 1.5
1478718804.663341, 149.998, 50.911, 10000.0, 1.295556, 0.000231, 15.0
1478718817.216379, 149.998, 50.914, 1000.0, 1.295909, 0.000191, 15.0
1478718864.933829, 149.999, 50.925, 100.0, 1.29621, 0.00019, 1.5
1478718875.461256, 149.999, 50.928, 10000.0, 1.295559, 0.000232, 15.0
1478718888.015626, 149.999, 50.933, 1000.0, 1.295922, 0.000195, 15.0
1478718935.729155, 149.999, 50.947, 100.0, 1.29636, 0.00015, 1.5
1478718946.280825, 149.999, 50.95, 10000.0, 1.295558, 0.0002279, 15.0
1478718958.812199, 149.999, 50.953, 1000.0, 1.295914, 0.000198, 15.0
1478719006.530372, 149.999, 50.963, 100.0, 1.29634, 0.00015, 1.5
1478719017.050655, 149.999, 50.967, 10000.0, 1.295555, 0.000228, 15.0
1478719029.605022, 149.999, 50.969, 1000.0, 1.29591, 0.000198, 15.0
1478719077.330632, 149.999, 50.969, 100.0, 1.29621, 0.00018, 1.5
1478719087.865289, 149.999, 50.968, 10000.0, 1.2955619, 0.0002282, 15.0
1478719100.403353, 149.999, 50.969, 1000.0, 1.295913, 0.000194, 15.0
1478719148.131673, 149.999, 50.977, 100.0, 1.29628, 0.0002, 1.5
1478719158.629721, 149.998, 50.979, 10000.0, 1.295559, 0.000222, 15.0
1478719171.178454, 149.998, 50.983, 1000.0, 1.2959074, 0.0001931, 15.0
1478719218.915641, 149.999, 50.999, 100.0, 1.29633, 0.00015, 1.5
1478719229.421693, 149.999, 51.004, 10000.0, 1.2955631, 0.000224, 15.0
1478719241.978623, 149.999, 51.007, 1000.0, 1.295904, 0.000205, 15.0
1478719289.694433, 149.999, 51.029, 100.0, 1.29615, 0.0001, 1.5
1478719300.218753, 149.999, 51.033, 10000.0, 1.295562, 0.000221, 15.0
1478719312.782115, 150.0, 51.039, 1000.0, 1.295907, 0.000198, 15.0
1478719360.486314, 150.0, 51.061, 100.0, 1.29593, 0.00019, 1.5
1478719371.026788, 150.0, 51.067, 10000.0, 1.295557, 0.000222, 15.0
1478719383.536419, 150.0, 51.073, 1000.0, 1.295916, 0.000195, 15.0
1478719431.287036, 150.001, 51.097, 100.0, 1.29624, 0.00023, 1.5
1478719441.790124, 150.0, 51.103, 10000.0, 1.2955561, 0.0002221, 15.0
1478719454.31548, 150.001, 51.109, 1000.0, 1.295922, 0.000198, 15.0
1478719502.050191, 150.0, 51.133, 100.0, 1.29608, 8e-05, 1.5
1478719512.581492, 150.0, 51.139, 10000.0, 1.2955618, 0.0002279, 15.0
1478719525.119771, 149.999, 51.144, 1000.0, 1.295914, 0.000201, 15.0
1478719572.821077, 149.999, 51.158, 100.0, 1.29607, 0.0002, 1.5
1478719583.34047, 149.998, 51.161, 10000.0, 1.295563, 0.0002222, 15.0
1478719595.901745, 149.999, 51.167, 1000.0, 1.295912, 0.0002, 15.0
1478719643.68457, 149.999, 51.191, 100.0, 1.29608, 0.00018, 1.5
1478719654.208208, 149.999, 51.196, 10000.0, 1.295556, 0.00023, 15.0
1478719666.790883, 149.999, 51.202, 1000.0, 1.295903, 0.000201, 15.0
1478719714.576332, 149.999, 51.227, 100.0, 1.29605, 0.00025, 1.5
1478719725.117676, 149.999, 51.235, 10000.0, 1.295563, 0.0002283, 15.0
1478719737.640864, 149.999, 51.244, 1000.0, 1.295917, 0.000192, 15.0
1478719785.38751, 150.0, 51.277, 100.0, 1.29622, 0.00019, 1.5
1478719795.919368, 149.999, 51.285, 10000.0, 1.2955581, 0.0002242, 15.0
1478719808.467453, 149.999, 51.293, 1000.0, 1.295912, 0.000194, 15.0
1478719856.195169, 150.001, 51.331, 100.0, 1.2963, 0.00028, 1.5
1478719866.728869, 150.001, 51.339, 10000.0, 1.2955613, 0.0002201, 15.0
1478719879.268291, 150.002, 51.349, 1000.0, 1.295913, 0.000201, 15.0
1478719927.027065, 150.001, 51.387, 100.0, 1.29636, 0.00022, 1.5
1478719937.521943, 150.001, 51.397, 10000.0, 1.295561, 0.000223, 15.0
1478719950.047104, 150.001, 51.408, 1000.0, 1.295913, 0.000201, 15.0
1478719997.796735, 150.001, 51.443, 100.0, 1.29617, 0.00032, 1.5
1478720008.311748, 150.001, 51.451, 10000.0, 1.295555, 0.000221, 15.0
1478720020.845503, 150.0, 51.461, 1000.0, 1.2959075, 0.0001953, 15.0
1478720068.599021, 150.001, 51.5, 100.0, 1.29602, 0.00015, 1.5
1478720079.116044, 150.0, 51.509, 10000.0, 1.295554, 0.000231, 15.0
1478720091.663863, 150.001, 51.521, 1000.0, 1.29591, 0.000198, 15.0
1478720139.38086, 150.001, 51.563, 100.0, 1.29614, 8.2e-05, 1.5
1478720149.908199, 150.001, 51.573, 10000.0, 1.295552, 0.000221, 15.0
1478720162.460043, 150.001, 51.585, 1000.0, 1.295914, 0.00019, 15.0
1478720210.224263, 150.001, 51.629, 100.0, 1.29622, 0.00015, 1.5
1478720220.751212, 150.0, 51.639, 10000.0, 1.295556, 0.0002291, 15.0
1478720233.296417, 150.001, 51.649, 1000.0, 1.2959156, 0.0002017, 15.0
1478720281.046056, 150.001, 51.687, 100.0, 1.29628, 0.00015, 1.5
1478720291.596415, 150.001, 51.697, 10000.0, 1.295554, 0.000231, 15.0
1478720304.163582, 150.001, 51.707, 1000.0, 1.295904, 0.000188, 15.0
1478720351.902326, 150.001, 51.752, 100.0, 1.29621, 0.00015, 1.5
1478720362.408486, 150.001, 51.762, 10000.0, 1.295551, 0.000225, 15.0
1478720374.954595, 150.001, 51.774, 1000.0, 1.295913, 0.0002, 15.0
1478720422.671949, 150.001, 51.825, 100.0, 1.29625, 0.00012, 1.5
